CDR_ID,Timestamp,Account_ID,Caller_Number,Callee_Number,Duration_Seconds,Call_Type,Cell_ID,Location_Area,Data_Volume_MB,Roaming_Indicator,IMEI,IMSI
CDR_00008290,2023-05-07 01:06:29,ACC_00475,+15023497467,+16485925965,30.0,VOICE,CELL_00265,MIA,5.02,0,460797150013076,311549106841479
CDR_00008291,2023-05-07 01:40:54,ACC_00281,+17916149021,+16845473823,264.0,DATA,CELL_00343,LA,4.65,0,418848091888635,313833884162749
CDR_00008292,2023-05-07 01:54:01,ACC_00320,+16408126282,+18457520077,126.0,SMS,CELL_00343,NYC,30.65,0,625943834918970,313603065806593
CDR_00008293,2023-05-07 01:59:23,ACC_00362,+16144270612,+12119652928,29.0,DATA,CELL_00148,MIA,32.88,0,835542591311526,314722442748622
CDR_00008294,2023-05-07 02:11:42,ACC_00137,+13596371622,+19720018332,289.0,VOICE,CELL_00283,HOU,229.53,0,620453758258129,312282443467284
CDR_00008295,2023-05-07 02:19:15,ACC_00474,+15012497650,+17624635193,34.0,SMS,CELL_00027,LA,6.88,0,442273282315255,316473347887978
CDR_00008296,2023-05-07 03:17:02,ACC_00146,+19141445367,+12329500478,130.0,SMS,CELL_00061,MIA,20.21,0,983656931437822,310428093826298
CDR_00008297,2023-05-07 03:17:23,ACC_00267,+12316841002,+18371832197,72.0,ROAMING,CELL_00285,CHI,72.21,0,590975482135885,311488802233339
CDR_00008298,2023-05-07 03:23:06,ACC_00285,+19891732671,+15054088518,12.0,DATA,CELL_00452,HOU,9.0,0,428508219685823,311846329584806
CDR_00008299,2023-05-07 03:42:56,ACC_00421,+15738670174,+19854015899,168.0,SMS,CELL_00436,CHI,98.5,0,375426937151527,310820889609000
CDR_00008300,2023-05-07 03:52:20,ACC_00392,+12129646731,+14127241540,48.0,ROAMING,CELL_00271,MIA,18.64,0,540440843558855,315888333832977
CDR_00008301,2023-05-07 03:56:40,ACC_00340,+13568711995,+17453962990,54.0,SMS,CELL_00135,LA,0.24,0,477844760410249,316853623621130
CDR_00008302,2023-05-07 04:06:10,ACC_00097,+12339273625,+15653365661,29.0,ROAMING,CELL_00084,NYC,25.84,0,622551728412652,311516495600268
CDR_00008303,2023-05-07 04:19:32,ACC_00488,+12330992932,+16479190913,196.0,DATA,CELL_00201,HOU,19.8,0,425711488124419,312110773336704
CDR_00008304,2023-05-07 04:34:24,ACC_00047,+18739590324,+13065968158,21.0,VOICE,CELL_00368,MIA,57.87,0,682552825935058,313419654063773
CDR_00008305,2023-05-07 04:40:08,ACC_00284,+15494863255,+13776421701,30.0,ROAMING,CELL_00477,LA,31.14,0,457574441651338,314085626767756
CDR_00008306,2023-05-07 04:40:46,ACC_00209,+16937997867,+17246560457,63.0,ROAMING,CELL_00331,MIA,11.62,0,600722372913816,311403799696087
CDR_00008307,2023-05-07 05:09:14,ACC_00128,+12783507306,+13280212568,19.0,SMS,CELL_00322,NYC,10.65,0,966679986333204,312049343849298
CDR_00008308,2023-05-07 06:24:11,ACC_00250,+15193557045,+15206309830,14.0,ROAMING,CELL_00408,HOU,54.08,0,494356293332271,311740885011416
CDR_00008309,2023-05-07 06:51:23,ACC_00308,+19508062932,+18817854498,88.0,ROAMING,CELL_00322,MIA,58.74,0,856907760791062,311970780767683
CDR_00008310,2023-05-07 06:55:37,ACC_00316,+19295276497,+16842587114,368.0,VOICE,CELL_00361,SEA,85.39,0,602119917040815,316445661713215
CDR_00008311,2023-05-07 06:58:35,ACC_00016,+13286375772,+19238013468,194.0,VOICE,CELL_00378,LA,186.83,0,664309943214446,311398456985597
CDR_00008312,2023-05-07 07:38:18,ACC_00170,+18062442883,+12377110240,23.0,ROAMING,CELL_00332,LA,38.37,0,727728251336873,315977068151544
CDR_00008313,2023-05-07 08:20:32,ACC_00225,+13448851333,+15802087489,106.0,SMS,CELL_00406,BOS,84.37,0,794759063587170,314604759857254
CDR_00008314,2023-05-07 08:40:56,ACC_00159,+19651041460,+13503454301,189.0,ROAMING,CELL_00197,MIA,8.23,0,710529194494296,314692955136800
CDR_00008315,2023-05-07 08:57:24,ACC_00146,+14986063239,+17684877362,19.0,VOICE,CELL_00377,NYC,9.09,0,841504420728079,312530612078699
CDR_00008316,2023-05-07 09:34:03,ACC_00246,+13231663777,+12762300598,10.0,SMS,CELL_00464,LA,72.82,0,558505996846725,312824243226206
CDR_00008317,2023-05-07 09:43:47,ACC_00362,+12669531015,+13483099168,266.0,DATA,CELL_00455,NYC,3.76,0,781610452030930,311678079224161
CDR_00008318,2023-05-07 10:04:46,ACC_00271,+16432917800,+14781408055,34.0,SMS,CELL_00427,SEA,63.0,0,833440975794092,314177048970165
CDR_00008319,2023-05-07 11:03:58,ACC_00042,+15226091368,+19376854187,83.0,SMS,CELL_00008,LA,8.98,0,640228717426098,311229382825317
CDR_00008320,2023-05-07 11:51:01,ACC_00056,+14161637381,+19351397224,28.0,DATA,CELL_00051,CHI,14.24,0,828149012874081,315122276718538
CDR_00008321,2023-05-07 11:56:20,ACC_00108,+12046675894,+19158163345,6.0,ROAMING,CELL_00340,NYC,15.66,0,773844431063498,314446390268174
CDR_00008322,2023-05-07 12:05:30,ACC_00401,+15576333768,+17159194760,86.0,ROAMING,CELL_00378,NYC,96.72,0,601035768142297,310423467679170
CDR_00008323,2023-05-07 12:29:41,ACC_00296,+19215130779,+16833994743,69.0,VOICE,CELL_00494,HOU,9.51,0,369342775770997,316765205922294
CDR_00008324,2023-05-07 13:17:48,ACC_00281,+15762290476,+18706799407,156.0,SMS,CELL_00091,MIA,8.68,0,662125789312124,316520411522227
CDR_00008325,2023-05-07 13:30:39,ACC_00244,+18675048852,+13716322949,234.0,VOICE,CELL_00081,BOS,3.21,0,826403721891083,311802496990689
CDR_00008326,2023-05-07 14:00:08,ACC_00037,+15562753691,+19246751903,18.0,VOICE,CELL_00210,MIA,213.38,0,587405192039342,316519630358688
CDR_00008327,2023-05-07 14:43:13,ACC_00032,+14155525720,+14156602897,23.0,DATA,CELL_00465,BOS,39.46,0,546353381212920,311624867757557
CDR_00008328,2023-05-07 15:01:55,ACC_00327,+15046647159,+15953200174,360.0,ROAMING,CELL_00204,NYC,48.14,0,944183591769690,315143229921587
CDR_00008329,2023-05-07 15:10:21,ACC_00058,+18114617189,+16120900532,65.0,VOICE,CELL_00415,HOU,112.67,0,360462656326396,313390361655118
CDR_00008330,2023-05-07 15:18:21,ACC_00259,+12673453613,+14920814675,366.0,SMS,CELL_00048,BOS,6.66,0,412068601420018,314963151553559
CDR_00008331,2023-05-07 15:22:50,ACC_00258,+16179528603,+18111330302,50.0,SMS,CELL_00354,CHI,7.16,0,811712705177807,316465287458112
CDR_00008332,2023-05-07 15:40:12,ACC_00296,+14239829921,+15798950089,51.0,VOICE,CELL_00256,HOU,18.45,0,430303843162458,314622975676860
CDR_00008333,2023-05-07 15:48:05,ACC_00410,+16832410956,+18532940083,147.0,ROAMING,CELL_00175,LA,3.12,0,424712183706025,316171642169837
CDR_00008334,2023-05-07 15:54:30,ACC_00179,+12909950002,+14182231247,12.0,SMS,CELL_00056,MIA,289.09,0,630250325759148,311791457774922
CDR_00008335,2023-05-07 16:00:01,ACC_00427,+14658772734,+13492613431,64.0,DATA,CELL_00451,SEA,66.82,0,476724683223026,312371458923336
CDR_00008336,2023-05-07 16:00:52,ACC_00028,+12940195885,+15189939205,57.0,SMS,CELL_00134,SEA,85.64,0,613715974235267,312006724731979
CDR_00008337,2023-05-07 16:04:46,ACC_00296,+17083926034,+16766604640,4.0,VOICE,CELL_00320,HOU,117.55,0,594953103398281,316097878656223
CDR_00008338,2023-05-07 16:15:21,ACC_00153,+19498994580,+13396299120,45.0,SMS,CELL_00456,MIA,71.62,0,966332968847459,314330773918481
CDR_00008339,2023-05-07 16:15:21,ACC_00051,+18697117960,+15589951810,61.0,SMS,CELL_00107,HOU,23.76,0,966976737599729,313496423848525
CDR_00008340,2023-05-07 16:22:31,ACC_00438,+15615129784,+14909166081,7.0,DATA,CELL_00144,LA,1.61,0,639268585855671,314216366394104
CDR_00008341,2023-05-07 16:34:49,ACC_00119,+19802060773,+16642648562,2.0,ROAMING,CELL_00080,NYC,4.35,0,664896830084071,310331625097590
CDR_00008342,2023-05-07 17:11:51,ACC_00042,+14011917705,+13809761776,110.0,ROAMING,CELL_00413,NYC,1.19,0,847335436932119,312085799034590
CDR_00008343,2023-05-07 18:02:15,ACC_00082,+17640106625,+18698765737,28.0,ROAMING,CELL_00212,SEA,117.13,0,728974507989427,314274222812164
CDR_00008344,2023-05-07 18:05:42,ACC_00471,+14756900144,+18795785472,54.0,VOICE,CELL_00272,LA,32.17,0,621575754698036,312165646518291
CDR_00008345,2023-05-07 18:12:46,ACC_00222,+15553027488,+17589969239,10.0,DATA,CELL_00394,SEA,318.48,0,946758960414267,314054816561967
CDR_00008346,2023-05-07 18:17:19,ACC_00491,+12707915261,+16480290009,13.0,VOICE,CELL_00253,NYC,24.57,0,734303714533825,314681258916436
CDR_00008347,2023-05-07 19:17:36,ACC_00001,+15450315857,+13028704170,20.0,VOICE,CELL_00407,SEA,25.89,0,997322699749501,312476942026521
CDR_00008348,2023-05-07 19:20:42,ACC_00372,+14777328565,+13026425503,4.0,ROAMING,CELL_00417,BOS,12.03,0,519979512878394,315792800022606
CDR_00008349,2023-05-07 19:21:46,ACC_00293,+12836361522,+13077539350,172.0,SMS,CELL_00244,BOS,19.83,0,373705419412106,316631777463031
CDR_00008350,2023-05-07 19:34:49,ACC_00070,+12465578258,+14745457620,284.0,VOICE,CELL_00350,HOU,19.8,0,864547315033710,316587895378168
CDR_00008351,2023-05-07 19:37:56,ACC_00473,+12334185304,+17762278962,89.0,VOICE,CELL_00467,SEA,194.49,0,435313991114102,316921518637189
CDR_00008352,2023-05-07 19:43:34,ACC_00199,+18885649329,+15790773609,203.0,DATA,CELL_00393,MIA,8.11,0,509554704937584,313479699969829
CDR_00008353,2023-05-07 19:48:49,ACC_00472,+15636159159,+13346831175,17.0,ROAMING,CELL_00417,LA,143.07,0,857167863718765,312620010202833
CDR_00008354,2023-05-07 19:49:50,ACC_00201,+12120468957,+14987589681,72.0,SMS,CELL_00473,MIA,136.24,0,368133185086595,314662828546503
CDR_00008355,2023-05-07 20:20:08,ACC_00008,+13212069537,+16795619168,19.0,DATA,CELL_00241,HOU,49.21,0,368187379879239,316662969221648
CDR_00008356,2023-05-07 20:33:54,ACC_00375,+14326016489,+15893441449,643.0,SMS,CELL_00004,LA,45.65,0,618211619135696,316195785565542
CDR_00008357,2023-05-07 20:56:25,ACC_00258,+12280543685,+12940956660,7.0,ROAMING,CELL_00357,MIA,20.13,0,620012158271504,316030582163894
CDR_00008358,2023-05-07 21:13:43,ACC_00163,+14564571185,+14521199020,70.0,DATA,CELL_00424,HOU,25.63,0,701626359077983,311957794253591
CDR_00008359,2023-05-07 21:32:08,ACC_00171,+19544202136,+18078779356,14.0,DATA,CELL_00468,HOU,12.96,0,720454173122517,312182253904720
CDR_00008360,2023-05-07 21:47:52,ACC_00297,+13327660794,+12806937108,9.0,SMS,CELL_00255,NYC,23.1,0,599456969834603,311868507022704
CDR_00008361,2023-05-07 22:16:59,ACC_00209,+14369496447,+12565642300,159.0,SMS,CELL_00487,HOU,34.85,0,981069575425068,315281083351101
CDR_00008362,2023-05-07 23:03:54,ACC_00128,+19036826983,+15892525532,10.0,ROAMING,CELL_00263,CHI,90.93,0,826924611118848,312900863717255
CDR_00008363,2023-05-07 23:08:09,ACC_00398,+12139014305,+15999071147,3.0,ROAMING,CELL_00295,SEA,19.62,0,394063619182914,315280003194896
CDR_00008364,2023-05-07 23:26:48,ACC_00062,+13156067809,+14193696715,359.0,SMS,CELL_00198,MIA,24.81,0,482985128451901,313983962711877
CDR_00008365,2023-05-07 23:47:53,ACC_00323,+14425783849,+13602850809,25.0,ROAMING,CELL_00190,BOS,7.56,0,429467751858421,316624613000047
CDR_00008366,2023-05-08 00:15:45,ACC_00060,+18716209246,+14607008576,223.0,DATA,CELL_00491,HOU,5.28,0,697155786819010,311089193767659
CDR_00008367,2023-05-08 00:29:58,ACC_00023,+15393993549,+16584344957,367.0,VOICE,CELL_00007,LA,0.52,0,687384230286986,313371721329417
CDR_00008368,2023-05-08 01:01:27,ACC_00156,+12196196740,+12552587298,167.0,VOICE,CELL_00134,HOU,73.27,0,627953371362441,312160500130515
CDR_00008369,2023-05-08 01:01:50,ACC_00376,+13351112065,+16075044877,13.0,DATA,CELL_00130,BOS,40.91,0,408766643632962,313650142963819
CDR_00008370,2023-05-08 02:19:46,ACC_00271,+16052340913,+19049068197,22.0,DATA,CELL_00075,SEA,40.01,0,414444973922076,313514512528405
CDR_00008371,2023-05-08 02:21:13,ACC_00404,+16331383136,+18140328416,24.0,ROAMING,CELL_00427,LA,8.17,0,874387106161055,310322263356785
CDR_00008372,2023-05-08 02:27:57,ACC_00343,+17826763711,+14437429673,127.0,SMS,CELL_00088,BOS,67.34,0,669769776614818,315054209154339
CDR_00008373,2023-05-08 03:28:21,ACC_00389,+17507875403,+19927069681,24.0,SMS,CELL_00381,SEA,33.82,0,979313246953460,314804852250685
CDR_00008374,2023-05-08 03:31:13,ACC_00497,+18004950052,+15831030387,4.0,ROAMING,CELL_00326,BOS,37.84,0,394421718971931,314198171761648
CDR_00008375,2023-05-08 04:09:47,ACC_00209,+12837019144,+18691743634,74.0,ROAMING,CELL_00238,NYC,166.36,0,381004506597392,316044040240388
CDR_00008376,2023-05-08 04:46:17,ACC_00108,+15229137982,+19558331653,107.0,ROAMING,CELL_00307,BOS,55.99,0,740439945987081,313139513786158
CDR_00008377,2023-05-08 04:47:55,ACC_00320,+15116806763,+15768212970,74.0,SMS,CELL_00242,NYC,83.47,0,422706905112729,316813563428643
CDR_00008378,2023-05-08 06:12:48,ACC_00435,+16182657117,+14489938079,81.0,ROAMING,CELL_00052,HOU,45.08,0,476337084643973,314918845547523
CDR_00008379,2023-05-08 07:02:07,ACC_00192,+19312855323,+14377032498,73.0,DATA,CELL_00216,CHI,50.79,0,881357509945898,315653313290988
CDR_00008380,2023-05-08 07:59:22,ACC_00337,+12418243223,+14257410961,37.0,SMS,CELL_00450,NYC,144.91,0,896072504061902,313945162385386
CDR_00008381,2023-05-08 08:31:58,ACC_00104,+18044249752,+18747687392,375.0,VOICE,CELL_00054,BOS,211.96,0,588470241684276,315560658146396
CDR_00008382,2023-05-08 08:42:54,ACC_00025,+19479476569,+19848096080,218.0,SMS,CELL_00296,CHI,23.93,0,957353189723692,315401112619296
CDR_00008383,2023-05-08 08:46:26,ACC_00142,+16728771390,+18989943428,47.0,SMS,CELL_00015,NYC,44.83,0,845161268697501,315362610888915
CDR_00008384,2023-05-08 08:56:40,ACC_00261,+19763129046,+16253744585,5.0,ROAMING,CELL_00007,BOS,102.71,0,517909582434318,314412521758193
CDR_00008385,2023-05-08 09:25:49,ACC_00018,+12645046796,+15176239087,234.0,SMS,CELL_00346,MIA,55.9,0,731057557054014,314585599856491
CDR_00008386,2023-05-08 11:13:37,ACC_00458,+18816866880,+16661219048,163.0,DATA,CELL_00161,SEA,34.13,0,573439834331864,310495711270829
CDR_00008387,2023-05-08 12:03:37,ACC_00009,+13641157401,+18119716116,10.0,VOICE,CELL_00058,MIA,59.77,0,820271208036411,315034712234165
CDR_00008388,2023-05-08 12:11:59,ACC_00334,+18813356577,+12964077828,144.0,SMS,CELL_00290,CHI,34.21,0,968558567777482,313906826657020
CDR_00008389,2023-05-08 12:52:19,ACC_00114,+15659428530,+13492520464,72.0,SMS,CELL_00075,BOS,88.74,0,584356800363907,315433044529738
CDR_00008390,2023-05-08 12:55:27,ACC_00145,+13246053272,+18419518481,17.0,ROAMING,CELL_00184,SEA,37.69,0,490896388034199,313831311593417
CDR_00008391,2023-05-08 12:55:55,ACC_00201,+16945817241,+12218829633,155.0,VOICE,CELL_00443,LA,39.84,0,955071136694763,316802009288097
CDR_00008392,2023-05-08 12:59:15,ACC_00297,+13989026093,+15043505811,53.0,SMS,CELL_00407,LA,55.92,0,924644106103335,313254208571161
CDR_00008393,2023-05-08 13:11:56,ACC_00090,+16695648502,+17964340214,290.0,SMS,CELL_00311,LA,39.59,0,579956340623892,316376535170197
CDR_00008394,2023-05-08 13:18:52,ACC_00363,+15085773843,+16248704370,5.0,DATA,CELL_00025,SEA,66.23,0,797437274665073,313493545008251
CDR_00008395,2023-05-08 13:34:45,ACC_00268,+15798477983,+17069912251,332.0,DATA,CELL_00332,BOS,19.25,0,918673448752580,310089719567530
CDR_00008396,2023-05-08 13:54:58,ACC_00486,+19763050460,+17787660110,11.0,DATA,CELL_00471,MIA,13.2,0,574552841222938,315075782971729
CDR_00008397,2023-05-08 14:07:37,ACC_00177,+14809854155,+18714746641,4.0,ROAMING,CELL_00097,BOS,70.9,0,911149162268667,316632628084104
CDR_00008398,2023-05-08 14:26:09,ACC_00170,+19597048592,+12337503441,105.0,DATA,CELL_00298,SEA,75.22,0,768513393192801,313294757788510
CDR_00008399,2023-05-08 14:38:37,ACC_00253,+16986659006,+13075630145,113.0,DATA,CELL_00249,HOU,45.88,0,689369910539995,313643887443286
CDR_00008400,2023-05-08 15:09:55,ACC_00396,+18512462330,+13009577775,26.0,DATA,CELL_00213,HOU,43.02,0,720943565874140,316991220861787
CDR_00008401,2023-05-08 15:47:55,ACC_00240,+19424798604,+16042815942,250.0,ROAMING,CELL_00378,CHI,12.69,0,807312702077769,310502024194279
CDR_00008402,2023-05-08 15:53:46,ACC_00060,+19092687158,+12576140184,194.0,ROAMING,CELL_00128,NYC,4.79,0,375875041324491,316252254912354
CDR_00008403,2023-05-08 15:57:49,ACC_00345,+13466367500,+13209323132,40.0,VOICE,CELL_00393,SEA,0.84,0,863892674915717,315188571223465
CDR_00008404,2023-05-08 16:00:01,ACC_00197,+15373060563,+18813579323,70.0,SMS,CELL_00169,HOU,60.57,0,543491827560191,312776694273873
CDR_00008405,2023-05-08 16:00:39,ACC_00265,+13456082867,+19380858128,184.0,ROAMING,CELL_00014,MIA,97.11,0,857168618975230,314046695810379
CDR_00008406,2023-05-08 16:04:51,ACC_00172,+17842514268,+12042870088,215.0,VOICE,CELL_00446,CHI,201.53,0,746933956192609,312171724071274
CDR_00008407,2023-05-08 16:38:09,ACC_00156,+19971255508,+14095332076,191.0,VOICE,CELL_00091,NYC,170.5,0,548680381841699,315143365997458
CDR_00008408,2023-05-08 17:09:05,ACC_00059,+13850707619,+17170279470,37.0,VOICE,CELL_00137,SEA,128.05,0,956980683566471,313118982486123
CDR_00008409,2023-05-08 17:24:11,ACC_00372,+19620023606,+16758476576,174.0,VOICE,CELL_00108,HOU,14.37,0,358452200632906,316956481682657
CDR_00008410,2023-05-08 17:28:31,ACC_00256,+13664876543,+14602486829,120.0,DATA,CELL_00109,LA,5.56,0,623414930422176,316133463051622
CDR_00008411,2023-05-08 18:42:06,ACC_00423,+17191845102,+18745967919,90.0,SMS,CELL_00219,CHI,6.27,0,393172703535314,316916276470225
CDR_00008412,2023-05-08 19:26:34,ACC_00107,+18916560485,+18452799803,398.0,DATA,CELL_00202,HOU,14.97,0,569033878502670,314855273864647
CDR_00008413,2023-05-08 19:46:07,ACC_00228,+16617082489,+13826423231,109.0,DATA,CELL_00367,BOS,3.09,0,483373325656083,315786934798068
CDR_00008414,2023-05-08 20:14:31,ACC_00340,+16949526365,+18299389562,244.0,ROAMING,CELL_00452,NYC,63.53,0,724129160597024,314734184601269
CDR_00008415,2023-05-08 20:43:03,ACC_00121,+18991303269,+19224884864,167.0,SMS,CELL_00359,HOU,93.43,0,352440009613990,310219574992567
CDR_00008416,2023-05-08 20:44:28,ACC_00470,+14136844280,+16367892786,6.0,DATA,CELL_00322,HOU,12.3,0,375881217849287,311827429266011
CDR_00008417,2023-05-08 21:28:05,ACC_00058,+15456273760,+14251273239,37.0,VOICE,CELL_00424,HOU,8.8,0,734561158958386,314371329837338
CDR_00008418,2023-05-08 21:30:19,ACC_00415,+16907526353,+14866276307,113.0,VOICE,CELL_00408,NYC,6.15,0,402329895577693,314765982684615
CDR_00008419,2023-05-08 21:52:09,ACC_00470,+15738586410,+17266584233,69.0,ROAMING,CELL_00100,MIA,21.3,0,977871805324610,316396204793860
CDR_00008420,2023-05-08 21:57:49,ACC_00256,+18644898724,+13667763951,373.0,DATA,CELL_00379,HOU,91.8,0,878434505365912,313352445033647
CDR_00008421,2023-05-08 22:37:04,ACC_00306,+19651250225,+18099116369,105.0,SMS,CELL_00314,MIA,46.95,0,795036649681245,315187799148854
CDR_00008422,2023-05-08 23:01:02,ACC_00169,+12374382356,+12643841116,318.0,VOICE,CELL_00494,CHI,42.98,0,511436733045414,310163503255709
CDR_00008423,2023-05-08 23:18:55,ACC_00390,+12404216517,+12827417608,28.0,DATA,CELL_00074,LA,95.46,0,464600248755710,313010923910846
CDR_00008424,2023-05-08 23:41:26,ACC_00112,+13347411580,+13774800832,274.0,VOICE,CELL_00308,NYC,24.51,0,745199077439599,313998071417869
CDR_00008425,2023-05-08 23:42:08,ACC_00370,+16011739855,+13495928555,92.0,SMS,CELL_00101,NYC,8.05,0,496264253713446,313838013624388
CDR_00008426,2023-05-08 23:46:09,ACC_00372,+12693519046,+14020567032,29.0,ROAMING,CELL_00440,LA,4.2,0,360655160431566,312593967639504
CDR_00008427,2023-05-08 23:49:19,ACC_00029,+17498062029,+19048785362,59.0,VOICE,CELL_00182,NYC,44.9,0,995818604091232,312020977127150
CDR_00008428,2023-05-09 00:05:07,ACC_00069,+13560483032,+13515202305,416.0,SMS,CELL_00022,NYC,4.78,0,725310881271144,312288581002715
CDR_00008429,2023-05-09 00:06:10,ACC_00159,+12383236692,+13953238635,385.0,VOICE,CELL_00467,CHI,167.21,0,645888183807415,312717609132908
CDR_00008430,2023-05-09 00:07:49,ACC_00341,+17064566389,+17976845930,3.0,ROAMING,CELL_00005,SEA,46.6,0,765710220892532,311018212944424
CDR_00008431,2023-05-09 00:12:22,ACC_00108,+15315459242,+15141384554,44.0,VOICE,CELL_00110,LA,7.12,0,909955685183226,312429878565181
CDR_00008432,2023-05-09 00:52:58,ACC_00346,+17402828744,+17008796426,276.0,VOICE,CELL_00320,MIA,58.59,0,527325160069056,316622340641684
CDR_00008433,2023-05-09 01:24:07,ACC_00300,+18327607606,+18906246416,4.0,DATA,CELL_00157,LA,5.22,0,642622546725830,311996287931305
CDR_00008434,2023-05-09 01:26:27,ACC_00149,+17394591881,+17623778702,377.0,DATA,CELL_00224,SEA,88.1,0,633472931336631,314154240568109
CDR_00008435,2023-05-09 02:05:13,ACC_00251,+15765216888,+12278675454,59.0,DATA,CELL_00313,BOS,45.44,0,871691616962213,313652600812102
CDR_00008436,2023-05-09 02:19:44,ACC_00455,+19087950512,+15432792661,15.0,VOICE,CELL_00106,CHI,26.77,0,668720902873764,316753511082942
CDR_00008437,2023-05-09 02:31:27,ACC_00245,+16898183614,+15779023805,43.0,SMS,CELL_00189,HOU,32.8,0,958916090762627,316273080910474
CDR_00008438,2023-05-09 02:39:13,ACC_00028,+16827398148,+19894561899,198.0,SMS,CELL_00272,BOS,3.84,0,457995184060234,315152695280318
CDR_00008439,2023-05-09 02:47:09,ACC_00193,+14442691577,+15049148840,776.0,ROAMING,CELL_00124,BOS,69.6,0,832545199360482,313767058091030
CDR_00008440,2023-05-09 03:08:44,ACC_00020,+12170049110,+17227353044,17.0,DATA,CELL_00195,BOS,20.59,0,717034983897067,316953504961617
CDR_00008441,2023-05-09 03:12:46,ACC_00310,+15689390899,+15197571301,122.0,DATA,CELL_00481,BOS,12.36,0,996642071046419,311178734439534
CDR_00008442,2023-05-09 03:15:26,ACC_00106,+13722020827,+14013367681,311.0,VOICE,CELL_00168,HOU,42.79,0,683764196550856,311223461334112
CDR_00008443,2023-05-09 03:16:06,ACC_00182,+19975758387,+12079311635,276.0,ROAMING,CELL_00203,CHI,72.03,0,771460089021370,311680523748484
CDR_00008444,2023-05-09 03:24:15,ACC_00288,+12553983072,+15231521373,58.0,VOICE,CELL_00040,CHI,7.82,0,587848325272367,314241775131809
CDR_00008445,2023-05-09 04:13:29,ACC_00305,+17870070397,+17620127813,241.0,SMS,CELL_00329,CHI,4.57,0,383313466826458,311423393873828
CDR_00008446,2023-05-09 04:17:55,ACC_00420,+19923508747,+14249536268,26.0,DATA,CELL_00476,SEA,63.35,0,579358956055319,316012137427390
CDR_00008447,2023-05-09 04:21:54,ACC_00229,+16089001970,+15047057356,120.0,VOICE,CELL_00248,CHI,8.19,0,925832939222392,315262354883178
CDR_00008448,2023-05-09 05:07:05,ACC_00236,+13604956698,+17603239996,109.0,ROAMING,CELL_00349,MIA,8.08,0,894363793072464,314902603009526
CDR_00008449,2023-05-09 05:26:13,ACC_00094,+14930030550,+19278956515,183.0,VOICE,CELL_00029,LA,78.92,0,468340535074647,310647032425357
CDR_00008450,2023-05-09 06:14:05,ACC_00221,+14173006186,+13636112317,31.0,VOICE,CELL_00231,BOS,209.55,0,906021799631534,311012874087488
CDR_00008451,2023-05-09 06:27:38,ACC_00141,+17423802503,+19508245517,119.0,DATA,CELL_00105,SEA,58.84,0,834752026715709,311176899303747
CDR_00008452,2023-05-09 06:52:54,ACC_00484,+14931553951,+13395336885,113.0,VOICE,CELL_00421,HOU,11.09,0,605072803953412,314583770323782
CDR_00008453,2023-05-09 07:07:24,ACC_00164,+18960482928,+19230623310,11.0,SMS,CELL_00036,LA,16.32,0,500376925170577,310708464854359
CDR_00008454,2023-05-09 07:17:05,ACC_00264,+14765386801,+17279667021,48.0,DATA,CELL_00080,CHI,63.48,0,970135377476571,312725215485455
CDR_00008455,2023-05-09 07:25:20,ACC_00270,+19477720849,+17761873191,28.0,SMS,CELL_00101,LA,28.74,0,915371925692798,316155931093075
CDR_00008456,2023-05-09 08:31:25,ACC_00068,+17346447381,+13774499359,937.0,DATA,CELL_00290,MIA,68.8,0,945946836553444,313965889106845
CDR_00008457,2023-05-09 09:54:25,ACC_00128,+19822144901,+16792908129,560.0,VOICE,CELL_00165,BOS,102.23,0,459668617146080,313220636169655
CDR_00008458,2023-05-09 10:00:19,ACC_00346,+12034114705,+18506239882,35.0,VOICE,CELL_00433,BOS,5.73,0,566828469055651,311792029344781
CDR_00008459,2023-05-09 10:11:27,ACC_00003,+15663863897,+15233233395,198.0,SMS,CELL_00113,SEA,37.01,0,521235903398613,316988992504870
CDR_00008460,2023-05-09 10:47:28,ACC_00410,+13248377773,+16350229285,203.0,VOICE,CELL_00157,CHI,48.77,0,517767218042049,312590008286047
CDR_00008461,2023-05-09 10:48:45,ACC_00286,+16974456063,+17337934856,330.0,DATA,CELL_00343,NYC,65.78,0,363039690995214,310495111839331
CDR_00008462,2023-05-09 11:14:30,ACC_00280,+18009863623,+16309165923,17.0,ROAMING,CELL_00181,BOS,34.45,0,492703093876863,310836580967920
CDR_00008463,2023-05-09 11:25:04,ACC_00179,+12313441038,+15620951684,132.0,VOICE,CELL_00108,SEA,49.41,0,676374695015331,311068826156738
CDR_00008464,2023-05-09 11:43:07,ACC_00144,+17962372361,+19975529007,28.0,VOICE,CELL_00234,BOS,20.88,0,996149544954379,315914892252462
CDR_00008465,2023-05-09 11:43:29,ACC_00382,+18280438652,+19183758442,129.0,DATA,CELL_00174,MIA,16.64,0,966274957446528,312871449179607
CDR_00008466,2023-05-09 12:01:12,ACC_00374,+12401592835,+19386803441,247.0,ROAMING,CELL_00365,LA,13.46,0,960534091005417,314299459307116
CDR_00008467,2023-05-09 12:22:42,ACC_00427,+14000929028,+17710224320,10.0,ROAMING,CELL_00215,LA,17.62,0,961768606131130,314951074139180
CDR_00008468,2023-05-09 12:31:30,ACC_00162,+19054417122,+19156259579,122.0,VOICE,CELL_00170,NYC,23.28,0,616267854454777,315561696139932
