CDR_ID,Call_Date,Call_Start_Time,A_Party_Number,B_Party_Number,Call_Type,Call_Duration_Seconds,IMSI,IMEI,First_BTS_Location,First_Cell_Global_ID,Roaming_Network_Circle
CDR202600034360,2025-07-03,08:16:52,+916445008061,+916427543486,VOICE,234,404426404268890,353940679501058,Karnataka_BTS_005,404-45-902-804,Karnataka
CDR202600034361,2025-09-16,07:00:55,+918804774707,+919866913702,VOICE,67,404766362603677,359592547030259,Karnataka_BTS_008,404-45-693-754,Karnataka
CDR202600034373,2025-11-03,18:48:27,+916402734910,+917821133740,VOICE,108,404539235554023,354975592784716,Maharashtra_BTS_002,404-45-718-271,Maharashtra
CDR202600034376,2025-08-11,07:23:32,+917004376700,+917900254663,VOICE,12,404862222978722,350208399657352,Mumbai_BTS_010,404-45-919-883,Mumbai
CDR202600034388,2025-04-12,21:31:20,+918707498242,+916558226485,VOICE,33,404424071853869,358972338624894,Mumbai_BTS_008,404-45-462-434,Mumbai
CDR202600034408,2025-12-15,06:08:18,+918321339345,+918581364351,VOICE,1,404217440412229,356190811329220,WestBengal_BTS_002,404-45-355-683,West Bengal
CDR202600034416,2025-10-06,07:21:33,+916983699346,+919297898204,SMS,0,404622798947285,359512766727633,Mumbai_BTS_007,404-45-584-827,Mumbai
CDR202600034423,2025-01-28,07:51:35,+916184078828,+918092358944,VOICE,5,404812761170959,353425608553366,Delhi_BTS_002,404-45-884-129,Delhi
CDR202600034429,2025-12-26,07:00:41,+919412691680,+917053566543,VOICE,85,404878026955266,350012652664033,UttarPradesh_BTS_001,404-45-371-406,Uttar Pradesh
CDR202600034434,2025-11-18,06:40:09,+917459642648,+916684600330,MISSED,0,404563831048187,359142967634637,Rajasthan_BTS_002,404-45-334-842,Rajasthan
CDR202600034448,2025-02-24,02:34:55,+919311039653,+918589408203,SMS,0,404193726016782,359886921315183,Mumbai_BTS_007,404-45-584-827,Mumbai
CDR202600034455,2025-05-02,16:32:00,+918579835476,+916552475615,VOICE,83,404255406589881,352951365294377,Rajasthan_BTS_009,404-45-742-164,Rajasthan
CDR202600034461,2025-07-04,13:00:51,+917802102727,+917371716581,VOICE,8,404931101203344,354015438809561,UttarPradesh_BTS_010,404-45-749-874,Uttar Pradesh
CDR202600034463,2025-08-09,18:39:47,+917667564958,+917937550668,SMS,0,404213937992862,353488319136712,UttarPradesh_BTS_007,404-45-779-107,Uttar Pradesh
CDR202600034480,2025-08-28,15:47:01,+919680485464,+919649824597,MISSED,0,404593618516925,358311780010053,Mumbai_BTS_011,404-45-287-286,Mumbai
CDR202600034482,2025-02-07,11:44:43,+919272145577,+917326409015,VOICE,45,404073846799198,354859186804604,WestBengal_BTS_002,404-45-315-699,West Bengal
CDR202600034527,2025-05-09,14:43:49,+917345321729,+919862611497,VOICE,328,404400175986968,359760698860219,Maharashtra_BTS_007,404-45-750-855,Maharashtra
CDR202600034535,2025-11-04,19:49:26,+917286241634,+917418564165,VOICE,47,404970450667305,353890592214042,Karnataka_BTS_003,404-45-597-493,Karnataka
CDR202600034540,2025-07-11,10:15:07,+917726107989,+919677117914,VOICE,2,404407448096702,356385248348517,Delhi_BTS_003,404-45-533-988,Delhi
CDR202600034546,2025-07-23,00:43:12,+916928487160,+918407317690,VOICE,39,404294899697222,358423262558305,WestBengal_BTS_003,404-45-342-886,West Bengal
CDR202600034581,2025-08-03,10:33:08,+919346979515,+917594789568,VOICE,590,404863373518011,357661821452108,Rajasthan_BTS_010,404-45-710-066,Rajasthan
CDR202600034612,2025-12-06,03:32:21,+918968252068,+918395270269,VOICE,11,404141602444658,350930266944114,Rajasthan_BTS_009,404-45-911-697,Rajasthan
CDR202600034632,2025-04-16,19:14:46,+919720094057,+919333568762,VOICE,59,404977758731174,357135006795129,Gujarat_BTS_001,404-45-859-282,Gujarat
CDR202600034643,2025-10-12,11:46:54,+917245082128,+918901293839,VOICE,149,404636703990686,354207865340319,Rajasthan_BTS_013,404-45-400-446,Rajasthan
CDR202600034649,2025-12-31,14:06:53,+918048255430,+917614385551,VOICE,60,404213648984740,353298251678346,UttarPradesh_BTS_015,404-45-954-379,Uttar Pradesh
CDR202600034655,2025-05-02,18:45:46,+918085010619,+917615893220,SMS,0,404461361649775,352302657017506,UttarPradesh_BTS_010,404-45-749-874,Uttar Pradesh
CDR202600034707,2025-09-20,09:25:11,+919243819039,+917764073272,VOICE,365,404873256632945,359937876607558,Karnataka_BTS_004,404-45-985-411,Karnataka
CDR202600034733,2025-01-20,17:35:50,+916269160160,+918652893345,SMS,0,404900867040106,358487626549601,UttarPradesh_BTS_011,404-45-966-053,Uttar Pradesh
CDR202600034749,2025-06-11,01:28:25,+917973650078,+918173884278,VOICE,52,404639647311812,354855207046322,WestBengal_BTS_009,404-45-304-837,West Bengal
CDR202600034758,2025-06-26,23:57:02,+917421862969,+917366448741,VOICE,328,404053723761452,350706799336933,TamilNadu_BTS_006,404-45-423-958,Tamil Nadu
CDR202600034788,2025-10-14,19:43:40,+917081806602,+919982624631,VOICE,343,404659411935488,359272183248371,WestBengal_BTS_004,404-45-283-755,West Bengal
CDR202600034791,2025-12-21,09:04:51,+917790056636,+917814079243,VOICE,1,404234553874690,354369913613538,Karnataka_BTS_001,404-45-767-554,Karnataka
CDR202600034801,2025-03-15,10:37:14,+916744202557,+917865527570,VOICE,249,404420186380995,351047958461663,Rajasthan_BTS_001,404-45-801-333,Rajasthan
CDR202600034802,2025-05-27,17:02:06,+918024648441,+917355553281,VOICE,50,404424428881000,357645512756860,Karnataka_BTS_005,404-45-902-804,Karnataka
CDR202600034809,2025-09-14,14:49:59,+916453571115,+916919803597,VOICE,29,404484278949481,353330771788830,WestBengal_BTS_009,404-45-571-359,West Bengal
CDR202600034827,2025-03-04,15:53:51,+917965466436,+918946271950,VOICE,103,404564462007243,352902013886867,Mumbai_BTS_002,404-45-702-226,Mumbai
CDR202600034832,2025-10-30,00:03:32,+917221820048,+919276996642,VOICE,47,404192058054757,356624612407448,Karnataka_BTS_005,404-45-102-400,Karnataka
CDR202600034851,2025-01-18,23:31:57,+919628453819,+917143289283,VOICE,29,404408481159629,350939867643621,UttarPradesh_BTS_011,404-45-533-850,Uttar Pradesh
CDR202600034852,2025-04-03,06:03:37,+917202552638,+918571323060,VOICE,221,404133676382269,353096171519449,Gujarat_BTS_001,404-45-859-282,Gujarat
CDR202600034853,2025-01-16,03:27:09,+917055874204,+916541196865,VOICE,25,404949350443173,350584437144122,UttarPradesh_BTS_009,404-45-719-216,Uttar Pradesh
CDR202600034903,2025-05-15,20:38:39,+919766255695,+917930975792,VOICE,24,404945367125062,358299274615565,Maharashtra_BTS_009,404-45-350-168,Maharashtra
CDR202600034913,2025-09-04,02:16:59,+919983692422,+917970169332,VOICE,183,404650444286305,351395367152438,Rajasthan_BTS_015,404-45-208-892,Rajasthan
CDR202600034923,2025-07-31,16:11:12,+918847017234,+916670907079,SMS,0,404604374928593,353217585443849,Mumbai_BTS_007,404-45-516-195,Mumbai
CDR202600034986,2025-06-28,09:44:38,+916103891623,+916254643881,SMS,0,404135913801316,354010231653852,TamilNadu_BTS_001,404-45-158-052,Tamil Nadu
CDR202600034987,2025-02-12,00:41:48,+919613337335,+917151832568,SMS,0,404702878125734,358959948456322,Rajasthan_BTS_001,404-45-670-225,Rajasthan
CDR202600034991,2025-03-24,03:53:25,+917795530276,+916860813417,VOICE,153,404388681313721,351611048138259,Rajasthan_BTS_006,404-45-651-270,Rajasthan
CDR202600035013,2025-07-29,20:18:48,+919805868828,+916541196865,VOICE,19,404248013019832,353559722872311,Mumbai_BTS_006,404-45-235-741,Mumbai
CDR202600035037,2025-03-23,07:36:30,+916484393957,+918224575086,VOICE,235,404286505917118,358058474062320,Mumbai_BTS_005,404-45-626-244,Mumbai
CDR202600035044,2025-12-05,11:29:48,+916206407247,+917293737752,VOICE,153,404609772590440,358658227697130,Karnataka_BTS_004,404-45-985-411,Karnataka
CDR202600035062,2025-09-17,20:34:15,+917836925264,+916401287273,VOICE,184,404147294063443,352859072500564,Gujarat_BTS_002,404-45-328-143,Gujarat
CDR202600035092,2025-10-07,13:22:10,+918675450204,+917013751586,VOICE,41,404606901726649,351916851003881,UttarPradesh_BTS_001,404-45-371-406,Uttar Pradesh
CDR202600035096,2025-06-23,16:11:37,+917507250971,+917577944076,VOICE,39,404622274168255,355798888629265,WestBengal_BTS_004,404-45-283-755,West Bengal
CDR202600035102,2025-01-29,15:00:26,+918127731517,+919759024026,VOICE,71,404106289546453,358428039283689,Delhi_BTS_002,404-45-884-129,Delhi
CDR202600035143,2025-09-09,12:17:32,+919144905801,+919298981264,VOICE,48,404489301325063,356547797189833,TamilNadu_BTS_002,404-45-158-984,Tamil Nadu
CDR202600035155,2025-07-19,22:03:24,+919898277174,+919072974918,SMS,0,404543747173284,353317567421202,Gujarat_BTS_001,404-45-859-282,Gujarat
CDR202600035169,2025-01-28,17:11:36,+918004599151,+917325372460,VOICE,109,404818068735676,352312876697018,Karnataka_BTS_004,404-45-985-411,Karnataka
CDR202600035199,2025-06-21,00:31:27,+917429104397,+918634512805,VOICE,130,404006156605622,352289255995144,Mumbai_BTS_010,404-45-211-255,Mumbai
CDR202600035222,2025-08-26,18:08:42,+917113752610,+919727605035,VOICE,412,404965372788505,358467100462428,Karnataka_BTS_006,404-45-669-678,Karnataka
CDR202600035223,2025-02-06,13:30:32,+918291638546,+916588879633,VOICE,7,404045781746233,359896958600585,UttarPradesh_BTS_013,404-45-552-565,Uttar Pradesh
CDR202600035263,2025-11-11,22:06:20,+916321452778,+917977215320,VOICE,26,404472456530781,359235714087680,Maharashtra_BTS_001,404-45-204-095,Maharashtra
CDR202600035279,2025-03-06,18:23:28,+916367952951,+917182843045,VOICE,26,404474716368898,357418943904104,Delhi_BTS_003,404-45-533-988,Delhi
CDR202600035287,2025-09-08,08:49:19,+919994627837,+916540053693,VOICE,54,404507527046819,353394118225010,Maharashtra_BTS_009,404-45-350-168,Maharashtra
CDR202600035296,2025-07-06,00:02:04,+918888536314,+918665635970,VOICE,287,404228565048313,354686382937343,Rajasthan_BTS_007,404-45-605-094,Rajasthan
CDR202600035322,2025-03-26,02:47:57,+917627570441,+917010149603,VOICE,51,404850278278713,350954407652124,WestBengal_BTS_002,404-45-355-683,West Bengal
CDR202600035329,2025-02-13,03:07:56,+917989006771,+917044748070,VOICE,127,404055529438641,357623916378525,Gujarat_BTS_007,404-45-703-285,Gujarat
CDR202600035351,2025-06-25,11:45:37,+918353900388,+917417334533,VOICE,81,404698142146035,354881890853723,Gujarat_BTS_004,404-45-130-096,Gujarat
CDR202600035371,2025-03-06,04:46:02,+918361543317,+919701344400,VOICE,41,404205242084410,354133926174110,Karnataka_BTS_003,404-45-270-417,Karnataka
CDR202600035389,2025-09-20,07:58:51,+919643161238,+916554063783,MISSED,0,404136035161352,352786109936012,Gujarat_BTS_006,404-45-833-666,Gujarat
CDR202600035403,2025-04-04,08:21:40,+918095899253,+918951699801,VOICE,74,404457915134285,358924879812243,UttarPradesh_BTS_003,404-45-202-076,Uttar Pradesh
CDR202600035418,2025-11-21,01:30:20,+916971932873,+917707243629,VOICE,9,404865438417548,356486390125849,UttarPradesh_BTS_006,404-45-769-542,Uttar Pradesh
CDR202600035427,2025-01-24,08:06:44,+918001162098,+919046182455,VOICE,105,404201981728703,358649892609519,WestBengal_BTS_001,404-45-981-041,West Bengal
CDR202600035439,2025-11-22,19:08:06,+916701586456,+916541196865,VOICE,19,404619627034911,358274022342041,WestBengal_BTS_005,404-45-901-954,West Bengal
CDR202600035451,2025-02-07,14:50:14,+917308030520,+918967334789,VOICE,18,404141085729438,356833672174535,Karnataka_BTS_006,404-45-848-803,Karnataka
CDR202600035456,2025-12-27,04:00:55,+918537675188,+918584425155,VOICE,23,404238339791786,357982534383911,WestBengal_BTS_003,404-45-258-948,West Bengal
CDR202600035460,2025-09-29,18:29:12,+919855356152,+918761808684,VOICE,139,404898124736120,357894467907132,UttarPradesh_BTS_013,404-45-552-565,Uttar Pradesh
CDR202600035463,2025-06-11,11:48:39,+918554513007,+918356452421,VOICE,185,404147780160389,357460000829010,Karnataka_BTS_006,404-45-835-499,Karnataka
CDR202600035487,2025-10-23,12:22:30,+917209789322,+919879403713,SMS,0,404032264371542,358699959711908,Maharashtra_BTS_009,404-45-350-168,Maharashtra
CDR202600035497,2025-12-14,14:17:01,+918859849247,+916019571525,VOICE,330,404726205855829,357315805877341,UttarPradesh_BTS_007,404-45-999-138,Uttar Pradesh
CDR202600035512,2025-11-11,21:24:06,+919137226230,+918371507888,MISSED,0,404148175422331,354493684978624,Mumbai_BTS_011,404-45-287-286,Mumbai
CDR202600035514,2025-09-19,04:57:18,+919505180197,+919181703697,VOICE,78,404454347295430,352814461180368,Maharashtra_BTS_008,404-45-799-664,Maharashtra
CDR202600035532,2025-09-20,01:24:59,+919590688527,+916045551968,SMS,0,404646206105510,351584646332853,Mumbai_BTS_002,404-45-702-226,Mumbai
CDR202600035536,2025-07-19,14:22:05,+916082929566,+918476892498,VOICE,142,404761228926790,350254229679963,UttarPradesh_BTS_010,404-45-308-704,Uttar Pradesh
CDR202600035573,2025-07-15,20:56:56,+918083429756,+917755598297,VOICE,80,404050260476506,354690956372141,Delhi_BTS_002,404-45-884-129,Delhi
CDR202600035575,2025-05-01,16:18:53,+917230975615,+917327208351,VOICE,67,404337304966670,358676009186964,TamilNadu_BTS_006,404-45-678-536,Tamil Nadu
CDR202600035577,2025-10-19,23:01:48,+917084041063,+918386857947,VOICE,117,404066049001679,350897040374863,Mumbai_BTS_007,404-45-348-804,Mumbai
CDR202600035588,2025-06-28,19:06:15,+918025710015,+919429605845,SMS,0,404188259140845,353526264567989,Karnataka_BTS_005,404-45-902-804,Karnataka
CDR202600035595,2025-01-06,23:13:27,+918072057980,+916758605522,VOICE,4,404811633036198,350453254497158,Rajasthan_BTS_004,404-45-680-898,Rajasthan
CDR202600035602,2025-10-07,04:42:41,+916351363179,+918868872080,MISSED,0,404118638505033,351159416117488,Rajasthan_BTS_007,404-45-697-409,Rajasthan
CDR202600035653,2025-04-28,22:22:21,+918400893265,+919023071406,VOICE,6,404986933178149,354156849302189,Rajasthan_BTS_005,404-45-771-512,Rajasthan
CDR202600035658,2025-12-30,18:19:39,+918256587235,+919457189194,VOICE,143,404759884792979,352117257219222,Rajasthan_BTS_006,404-45-651-270,Rajasthan
CDR202600035663,2025-08-28,07:24:52,+917751254001,+917930975792,VOICE,298,404567561151926,353506940905068,Rajasthan_BTS_010,404-45-641-258,Rajasthan
CDR202600035688,2025-01-22,02:12:56,+919140786092,+919180380303,VOICE,252,404262111367422,357305584614980,Karnataka_BTS_006,404-45-813-981,Karnataka
CDR202600035694,2025-12-26,01:55:34,+916910071557,+917822277688,VOICE,166,404954741201577,357989189702595,WestBengal_BTS_001,404-45-230-043,West Bengal
CDR202600035717,2025-10-14,13:34:34,+917038064368,+916729659670,SMS,0,404880000444636,354631040074169,TamilNadu_BTS_003,404-45-170-610,Tamil Nadu
CDR202600035724,2025-01-09,03:36:22,+916015450890,+918714145702,VOICE,140,404750997518237,359822844509046,TamilNadu_BTS_004,404-45-513-123,Tamil Nadu
CDR202600035776,2025-12-07,11:55:37,+916345205059,+916355796475,VOICE,52,404458758222503,351430930622423,Gujarat_BTS_004,404-45-130-096,Gujarat
CDR202600035795,2025-10-09,00:22:30,+918784163089,+919409400327,VOICE,53,404168319256378,352360483225684,Rajasthan_BTS_010,404-45-494-391,Rajasthan
CDR202600035801,2025-06-17,03:08:54,+917247554043,+919794732472,VOICE,59,404382716172330,354973521633353,Karnataka_BTS_006,404-45-848-803,Karnataka
CDR202600035846,2025-02-05,18:30:07,+916045551968,+917533052145,VOICE,204,404941451916968,359060440546821,UttarPradesh_BTS_005,404-45-478-292,Uttar Pradesh
CDR202600035862,2025-04-20,14:32:47,+916238298212,+916858578040,VOICE,27,404672895480943,350003361873299,UttarPradesh_BTS_003,404-45-618-272,Uttar Pradesh
CDR202600035870,2025-05-14,11:18:38,+918477793470,+917589983307,VOICE,136,404372065166047,353858832743102,WestBengal_BTS_001,404-45-981-041,West Bengal
CDR202600035884,2025-07-25,22:06:38,+917264395169,+918460514346,SMS,0,404997791638271,351956061294668,Rajasthan_BTS_010,404-45-494-391,Rajasthan
CDR202600035911,2025-08-15,19:09:17,+916510257085,+918551256330,VOICE,73,404255165754057,353878792122480,Karnataka_BTS_004,404-45-985-411,Karnataka
CDR202600035912,2025-08-01,09:46:54,+919065974723,+918376125529,SMS,0,404277928741767,351131077263251,Rajasthan_BTS_016,404-45-619-624,Rajasthan
CDR202600035943,2025-06-20,14:39:32,+917576390503,+917900254663,SMS,0,404214921272861,351872852457135,UttarPradesh_BTS_002,404-45-869-959,Uttar Pradesh
CDR202600035963,2025-11-30,06:31:48,+919101669841,+919322807894,MISSED,0,404910454740847,356299130693830,Karnataka_BTS_003,404-45-270-417,Karnataka
CDR202600035965,2025-05-28,21:23:53,+916019571525,+916161636790,VOICE,64,404708481961094,359511499339966,Mumbai_BTS_010,404-45-296-195,Mumbai
CDR202600035972,2025-01-25,14:32:59,+919572987955,+919180826164,VOICE,1,404936935894070,353030953518949,Rajasthan_BTS_004,404-45-374-068,Rajasthan
CDR202600035974,2025-08-14,01:50:38,+918211158290,+918971088986,VOICE,144,404550666382582,355420285329280,Maharashtra_BTS_005,404-45-181-876,Maharashtra
CDR202600035980,2025-12-20,08:37:04,+917347182339,+918998819735,VOICE,9,404600979611321,357085243897908,WestBengal_BTS_008,404-45-979-482,West Bengal
CDR202600035990,2025-08-08,14:48:35,+918597220025,+919497020455,VOICE,20,404658137889712,350965813133135,Mumbai_BTS_008,404-45-520-479,Mumbai
CDR202600036000,2025-04-03,14:34:00,+916419179076,+916703211022,VOICE,52,404688682679233,358815964529548,Rajasthan_BTS_005,404-45-505-906,Rajasthan
CDR202600036003,2025-03-31,09:56:55,+917751254001,+917590663736,VOICE,182,404567561151926,353506940905068,WestBengal_BTS_001,404-45-915-996,West Bengal
CDR202600036007,2025-02-21,13:38:54,+919931602912,+918894124363,VOICE,132,404590206810548,352267125251728,WestBengal_BTS_004,404-45-283-755,West Bengal
CDR202600036017,2025-06-27,09:58:30,+916366754523,+916771922145,VOICE,450,404983933155983,357439556394201,Maharashtra_BTS_009,404-45-350-168,Maharashtra
CDR202600036065,2025-01-07,09:56:06,+919794710900,+917880299136,VOICE,28,404789904338926,350635142537543,Rajasthan_BTS_008,404-45-981-113,Rajasthan
CDR202600036098,2025-05-28,18:31:33,+918756810071,+917329865164,SMS,0,404570990544120,358383209029293,WestBengal_BTS_001,404-45-230-043,West Bengal
CDR202600036100,2025-08-02,16:11:50,+918711318313,+919340043004,VOICE,185,404567772711752,353493772922579,WestBengal_BTS_006,404-45-373-164,West Bengal
CDR202600036102,2025-09-09,16:41:19,+918802121362,+918157830462,VOICE,17,404552691093613,352404487034771,WestBengal_BTS_001,404-45-915-996,West Bengal
CDR202600036140,2025-02-18,05:33:31,+918010291465,+916133167035,VOICE,257,404644228084113,352431674970819,Rajasthan_BTS_010,404-45-494-391,Rajasthan
CDR202600036141,2025-06-07,08:11:46,+917906523487,+919209789901,VOICE,136,404145885374503,356728569468744,Rajasthan_BTS_007,404-45-697-409,Rajasthan
CDR202600036165,2025-07-20,01:55:00,+918648459141,+919779594019,VOICE,64,404805871218994,356915840483895,Karnataka_BTS_008,404-45-693-754,Karnataka
CDR202600036200,2025-11-23,21:41:06,+919340444147,+918124605424,VOICE,48,404012276999815,350844217314491,Mumbai_BTS_003,404-45-334-070,Mumbai
CDR202600036241,2025-12-09,14:30:12,+916724635767,+916983923513,VOICE,535,404805924199631,350870762864414,UttarPradesh_BTS_003,404-45-202-076,Uttar Pradesh
CDR202600036287,2025-10-26,13:38:10,+918435705453,+919181847107,VOICE,45,404975665280218,352397450368280,Mumbai_BTS_011,404-45-995-946,Mumbai
CDR202600036324,2025-04-10,08:05:31,+917751254001,+919372873392,VOICE,250,404567561151926,353506940905068,WestBengal_BTS_002,404-45-205-363,West Bengal
CDR202600036333,2025-02-05,10:09:52,+918679765182,+917750018186,VOICE,13,404315532761082,354125150026290,Karnataka_BTS_006,404-45-835-499,Karnataka
CDR202600036341,2025-06-11,13:04:58,+917640376327,+918725689711,VOICE,39,404068641293184,359297080026346,Gujarat_BTS_005,404-45-338-518,Gujarat
CDR202600036346,2025-10-28,04:49:06,+919526506513,+919177143828,VOICE,64,404446338186619,352115924164061,Gujarat_BTS_004,404-45-130-096,Gujarat
CDR202600036352,2025-05-12,08:04:22,+917960392099,+916564902284,VOICE,198,404544657433900,356100432078788,Rajasthan_BTS_016,404-45-303-157,Rajasthan
CDR202600036353,2025-12-13,08:11:33,+918067457884,+918310460462,VOICE,72,404962847729626,358650036597060,Maharashtra_BTS_001,404-45-881-345,Maharashtra
CDR202600036365,2025-05-12,12:59:46,+917882935563,+916306053410,SMS,0,404969674654992,356294606328765,Rajasthan_BTS_004,404-45-374-068,Rajasthan
CDR202600036372,2025-12-01,05:41:24,+916814592093,+917830553439,VOICE,6,404197018166124,356489073440367,Maharashtra_BTS_002,404-45-718-271,Maharashtra
CDR202600036375,2025-09-05,03:05:02,+918408146016,+918542355860,VOICE,16,404908136222469,354507812504020,Rajasthan_BTS_001,404-45-670-225,Rajasthan
CDR202600036383,2025-10-03,11:11:45,+917882790641,+916763975075,VOICE,249,404063082151866,353651927431798,TamilNadu_BTS_006,404-45-367-210,Tamil Nadu
CDR202600036390,2025-08-15,21:07:46,+918274235495,+918022731031,VOICE,55,404351347791651,350838226127880,UttarPradesh_BTS_014,404-45-214-078,Uttar Pradesh
CDR202600036398,2025-02-26,21:15:02,+918427005598,+919217424995,VOICE,33,404578838526386,359931772670246,Maharashtra_BTS_002,404-45-718-271,Maharashtra
CDR202600036418,2025-03-09,19:31:54,+917190444185,+917607470123,VOICE,2,404672251893467,356729489790697,Gujarat_BTS_002,404-45-854-105,Gujarat
CDR202600036431,2025-08-02,07:38:03,+919572350182,+916514444241,SMS,0,404474316403000,352991293698275,Mumbai_BTS_008,404-45-462-434,Mumbai
CDR202600036432,2025-11-24,05:44:44,+918243727555,+919897061220,SMS,0,404429464645445,352550542687812,UttarPradesh_BTS_003,404-45-618-272,Uttar Pradesh
CDR202600036438,2025-05-26,05:08:25,+918655653379,+919412691680,VOICE,37,404762779075972,357926083054469,Maharashtra_BTS_009,404-45-350-168,Maharashtra
CDR202600036459,2025-05-15,10:42:27,+916278217913,+916515449347,VOICE,15,404259022656763,355805165909224,UttarPradesh_BTS_010,404-45-308-704,Uttar Pradesh
CDR202600036491,2025-08-20,09:43:42,+918118633802,+917286241634,VOICE,8,404168363215118,359202422967464,UttarPradesh_BTS_007,404-45-779-107,Uttar Pradesh
CDR202600036498,2025-02-21,11:13:02,+919400363649,+917417769031,MISSED,0,404740654171639,358846382710769,UttarPradesh_BTS_002,404-45-174-010,Uttar Pradesh
CDR202600036511,2025-06-13,11:56:48,+917443631579,+919819887535,MISSED,0,404977085106351,359800558543544,WestBengal_BTS_005,404-45-901-954,West Bengal
CDR202600036512,2025-05-01,19:32:10,+918328592327,+917118751028,VOICE,577,404933913108264,351658428499023,Rajasthan_BTS_004,404-45-374-068,Rajasthan
CDR202600036518,2025-03-31,16:41:31,+918577435893,+918672544071,VOICE,103,404719142906833,359177996382094,UttarPradesh_BTS_013,404-45-552-565,Uttar Pradesh
CDR202600036537,2025-11-27,14:53:35,+918293896404,+917429125374,VOICE,52,404482953113495,352852321828278,Delhi_BTS_002,404-45-878-546,Delhi
CDR202600036539,2025-04-27,07:06:43,+918330630590,+917055020289,SMS,0,404593114261768,355336820321986,Karnataka_BTS_004,404-45-985-411,Karnataka
CDR202600036541,2025-10-07,21:20:03,+918579835476,+917726107989,VOICE,19,404255406589881,352951365294377,UttarPradesh_BTS_001,404-45-371-406,Uttar Pradesh
CDR202600036572,2025-01-22,22:12:29,+919208661356,+919869284051,VOICE,31,404577723549544,356370121582623,Delhi_BTS_004,404-45-652-774,Delhi
CDR202600036580,2025-01-09,15:50:56,+916588879633,+918147665154,VOICE,38,404377638742321,357905320447166,WestBengal_BTS_005,404-45-785-885,West Bengal
CDR202600036598,2025-10-24,11:15:36,+918623332668,+918584425155,SMS,0,404720813898233,352610173294644,WestBengal_BTS_001,404-45-230-043,West Bengal
CDR202600036607,2025-12-01,21:47:03,+918434213005,+918298954274,VOICE,26,404227578596547,357725152962718,Rajasthan_BTS_010,404-45-494-391,Rajasthan
CDR202600036629,2025-02-03,21:02:47,+919349124692,+919066519034,VOICE,22,404929195916365,358860680775821,Rajasthan_BTS_008,404-45-981-113,Rajasthan
CDR202600036641,2025-03-29,21:18:16,+917027859936,+918481942857,VOICE,165,404029874010822,354535174682861,Rajasthan_BTS_010,404-45-641-258,Rajasthan
CDR202600036667,2025-08-27,10:26:40,+917587106898,+917865603649,VOICE,50,404566483845317,352700100302648,Maharashtra_BTS_001,404-45-881-345,Maharashtra
CDR202600036676,2025-02-22,19:29:08,+916935232307,+918806311079,SMS,0,404572288052010,359075642747298,Mumbai_BTS_011,404-45-995-946,Mumbai
CDR202600036690,2025-01-18,00:46:41,+918338786803,+917501730315,SMS,0,404781312842447,357578936995141,WestBengal_BTS_001,404-45-981-041,West Bengal
CDR202600036693,2025-03-17,04:07:39,+919700497970,+916110600292,VOICE,59,404554810122266,359858583721564,Karnataka_BTS_002,404-45-195-949,Karnataka
CDR202600036695,2025-09-10,22:26:22,+917364822890,+917246431648,VOICE,32,404005301411178,355473392718902,Rajasthan_BTS_017,404-45-880-166,Rajasthan
CDR202600036705,2025-01-08,00:02:56,+917112655437,+916996698129,VOICE,109,404440823731920,351884584528946,Rajasthan_BTS_007,404-45-697-409,Rajasthan
CDR202600036722,2025-08-01,11:07:09,+919536435182,+919808151517,VOICE,271,404231526898652,351624571867473,UttarPradesh_BTS_009,404-45-378-289,Uttar Pradesh
CDR202600036724,2025-11-27,03:12:31,+917500004938,+917090887684,SMS,0,404684291254398,350136889981406,Gujarat_BTS_002,404-45-854-105,Gujarat
CDR202600036762,2025-06-24,17:30:45,+919377210188,+919585712366,VOICE,214,404726039506205,356756458358349,Mumbai_BTS_007,404-45-196-100,Mumbai
CDR202600036763,2025-04-23,18:20:30,+919574640409,+919089404735,SMS,0,404243428536956,358034633884912,Rajasthan_BTS_017,404-45-880-166,Rajasthan
CDR202600036771,2025-11-06,06:02:16,+918771856293,+919276996642,SMS,0,404966414987615,357197888336814,UttarPradesh_BTS_001,404-45-371-406,Uttar Pradesh
CDR202600036866,2025-06-10,15:03:33,+919420722750,+918766157391,VOICE,42,404687076367863,357259607585564,Mumbai_BTS_008,404-45-462-434,Mumbai
CDR202600036868,2025-04-28,20:37:36,+919269942245,+916711652048,SMS,0,404568603266449,352798178579398,Delhi_BTS_004,404-45-652-774,Delhi
CDR202600036872,2025-08-22,06:51:19,+916265150845,+918034135012,VOICE,55,404563667796113,353377439686096,Mumbai_BTS_009,404-45-162-413,Mumbai
CDR202600036892,2025-01-19,21:00:31,+916701586456,+916411140192,VOICE,69,404619627034911,358274022342041,Gujarat_BTS_004,404-45-130-096,Gujarat
CDR202600036899,2025-04-22,05:57:48,+918132812205,+918185194936,VOICE,82,404182646567537,356493669213620,Delhi_BTS_003,404-45-993-622,Delhi
CDR202600036915,2025-06-19,19:07:36,+919490686177,+917919173758,VOICE,545,404737022699609,354548242674104,WestBengal_BTS_003,404-45-342-886,West Bengal
CDR202600036919,2025-02-08,20:04:34,+917261061155,+918521669183,VOICE,3,404579193279479,355081986743316,Mumbai_BTS_004,404-45-980-339,Mumbai
CDR202600036923,2025-09-09,23:50:07,+917982864443,+919816151151,SMS,0,404564109172450,356208467349561,Rajasthan_BTS_019,404-45-119-115,Rajasthan
