CDR_ID,Timestamp,Account_ID,Caller_Number,Callee_Number,Duration_Seconds,Call_Type,Cell_ID,Location_Area,Data_Volume_MB,Roaming_Indicator,IMEI,IMSI
CDR_00003753,2023-08-17 15:15:04,ACC_00483,+16113412488,+13785807468,53.0,VOICE,CELL_00021,SEA,5.3,0,937209495575251,313097827670645
CDR_00003754,2023-08-17 15:19:48,ACC_00237,+12815427558,+18998391833,10.0,ROAMING,CELL_00376,NYC,19.39,0,943495236715173,314108556964589
CDR_00003755,2023-08-17 17:45:05,ACC_00342,+18293080446,+19011767118,334.0,VOICE,CELL_00493,HOU,117.05,0,760044729686185,314802702894595
CDR_00003756,2023-08-17 18:16:22,ACC_00494,+17714991794,+15728618947,11.0,DATA,CELL_00253,LA,61.18,0,838733360628423,310611145283962
CDR_00003757,2023-08-17 19:22:53,ACC_00422,+12759415376,+15131115453,151.0,ROAMING,CELL_00296,MIA,26.23,0,711191885659020,315434224237158
CDR_00003758,2023-08-17 20:07:46,ACC_00266,+15719854107,+15787905727,555.0,SMS,CELL_00200,SEA,205.33,0,799052294851988,310034084900568
CDR_00003759,2023-08-17 20:36:59,ACC_00137,+13141338239,+16475475837,97.0,VOICE,CELL_00342,BOS,75.57,0,451286981317331,313424528990844
CDR_00003760,2023-08-17 20:39:18,ACC_00012,+16894402304,+15010409247,35.0,VOICE,CELL_00288,SEA,47.59,0,889534673698022,313192165064248
CDR_00003761,2023-08-17 22:07:23,ACC_00333,+17383853639,+16525957530,38.0,VOICE,CELL_00185,HOU,53.17,0,829951183685384,310813618355679
CDR_00003762,2023-08-18 01:30:24,ACC_00178,+15039690663,+13975041798,17.0,VOICE,CELL_00295,CHI,5.53,0,792006620135406,313648872074623
CDR_00003763,2023-08-18 02:00:50,ACC_00130,+18948823006,+14223599137,83.0,ROAMING,CELL_00414,HOU,31.54,0,435541830356826,315733109710975
CDR_00003764,2023-08-18 04:23:21,ACC_00360,+17315394568,+13670262245,195.0,DATA,CELL_00134,BOS,52.56,0,739049164699580,316276488029128
CDR_00003765,2023-08-18 05:06:22,ACC_00102,+17493525386,+17782994811,300.0,ROAMING,CELL_00401,MIA,0.65,0,387490881383544,313337733403077
CDR_00003766,2023-08-18 05:19:02,ACC_00349,+18927268014,+15863490780,45.0,ROAMING,CELL_00335,BOS,119.04,0,445015515867735,311873675011822
CDR_00003767,2023-08-18 08:28:56,ACC_00461,+18397816706,+14257912228,359.0,SMS,CELL_00413,CHI,14.35,0,738733662344877,315403280735180
CDR_00003768,2023-08-18 09:30:13,ACC_00089,+14226255690,+16448429108,129.0,ROAMING,CELL_00330,BOS,62.07,0,918491051023622,316200469360162
CDR_00003769,2023-08-18 12:04:17,ACC_00211,+19946820566,+16992197857,154.0,DATA,CELL_00004,BOS,38.13,0,573155006141490,311005463531102
CDR_00003770,2023-08-18 13:36:54,ACC_00476,+18303582969,+15191662427,17.0,ROAMING,CELL_00304,SEA,59.48,0,353782618751655,310227398081698
CDR_00003771,2023-08-18 16:26:22,ACC_00197,+16485062793,+16772357328,78.0,SMS,CELL_00270,LA,21.78,0,803641472891781,311206426369174
CDR_00003772,2023-08-18 16:33:13,ACC_00125,+18635158497,+14859040974,124.0,SMS,CELL_00356,NYC,32.5,0,784040563534113,314546205087273
CDR_00003773,2023-08-18 16:50:21,ACC_00268,+19933403825,+17147822299,170.0,DATA,CELL_00088,LA,131.48,0,717094338259198,316871148590748
CDR_00003774,2023-08-18 22:46:25,ACC_00311,+13740457741,+16011007275,287.0,SMS,CELL_00277,CHI,112.62,0,416265381357386,313796419971532
CDR_00003775,2023-08-18 22:47:23,ACC_00032,+17175149776,+15753992561,124.0,ROAMING,CELL_00020,NYC,18.5,0,772664817823047,313159529944474
CDR_00003776,2023-08-18 23:26:45,ACC_00213,+18397244412,+19444084851,167.0,SMS,CELL_00230,BOS,2.09,0,454700561359516,314668184885349
CDR_00003777,2023-08-18 23:29:47,ACC_00362,+14399515637,+19438757287,59.0,DATA,CELL_00410,SEA,149.51,0,790864166106874,310198679722240
CDR_00003778,2023-08-19 02:04:49,ACC_00333,+16551405534,+18432144620,209.0,VOICE,CELL_00358,HOU,60.08,0,707021571624228,316135692866544
CDR_00003779,2023-08-19 02:24:00,ACC_00063,+13295073632,+16758323901,83.0,DATA,CELL_00154,BOS,289.87,0,444456258181633,313719263271328
CDR_00003780,2023-08-19 04:18:07,ACC_00387,+14167168760,+12916150684,60.0,SMS,CELL_00029,MIA,13.86,0,662045462096853,315635128361041
CDR_00003781,2023-08-19 06:22:56,ACC_00457,+15771537918,+19968175651,53.0,DATA,CELL_00215,NYC,23.68,0,550689086030458,310376042231630
CDR_00003782,2023-08-19 08:00:59,ACC_00340,+14235379176,+18655965075,3.0,SMS,CELL_00340,CHI,23.88,0,868361859375565,316414550425910
CDR_00003783,2023-08-19 08:01:37,ACC_00419,+16473428295,+18831098610,38.0,ROAMING,CELL_00207,CHI,48.32,0,448459552848552,316883674504199
CDR_00003784,2023-08-19 08:13:58,ACC_00042,+13773904811,+18444230360,51.0,SMS,CELL_00031,HOU,88.96,0,653302015812683,310152082404337
CDR_00003785,2023-08-19 13:41:50,ACC_00130,+15043803874,+12473869509,13.0,VOICE,CELL_00189,HOU,4.34,0,669027567522117,312354494090041
CDR_00003786,2023-08-19 17:51:43,ACC_00132,+17329156617,+17523114807,182.0,VOICE,CELL_00210,MIA,0.04,0,773595911681868,316402768663029
CDR_00003787,2023-08-19 21:13:21,ACC_00095,+18317306315,+12704291280,155.0,DATA,CELL_00002,LA,80.58,0,498641733457357,314296599951101
CDR_00003788,2023-08-19 22:03:32,ACC_00220,+13332395698,+17554538292,88.0,VOICE,CELL_00446,LA,11.35,0,672262594270307,313529915176723
CDR_00003789,2023-08-19 22:45:35,ACC_00178,+18147850286,+12798054274,21.0,VOICE,CELL_00300,CHI,7.69,0,703415834941962,310569280063484
CDR_00003790,2023-07-24 11:27:01,ACC_00077,+14763570866,+12518901705,665.0,VOICE,CELL_00187,SEA,18.79,0,653986351811896,313542385768461
CDR_00003791,2023-08-19 23:17:05,ACC_00244,+16310131300,+13663050018,128.0,VOICE,CELL_00072,CHI,26.79,0,406617034572521,313924894641360
CDR_00003792,2023-08-20 02:41:45,ACC_00444,+19627240338,+14414953191,255.0,VOICE,CELL_00297,BOS,8.62,0,936635081965425,314003294328138
CDR_00003793,2023-08-20 03:41:23,ACC_00476,+18762282420,+18452843158,46.0,DATA,CELL_00365,MIA,94.33,0,534295473816979,312510681625148
CDR_00003794,2023-08-20 04:12:13,ACC_00419,+16374743324,+12515349824,84.0,VOICE,CELL_00164,NYC,32.71,0,880396613291003,316207110420180
CDR_00003795,2023-08-20 04:54:45,ACC_00353,+18683362022,+16899705122,89.0,VOICE,CELL_00075,MIA,61.03,0,550750986256144,314007725823930
CDR_00003796,2023-08-20 05:43:56,ACC_00374,+18485936506,+12004264200,103.0,ROAMING,CELL_00130,LA,45.13,0,760232806976685,310761671909376
CDR_00003797,2023-08-20 08:37:03,ACC_00190,+15741468492,+17813069047,177.0,ROAMING,CELL_00227,CHI,12.01,0,605624261395611,316553571369068
CDR_00003798,2023-08-20 12:46:14,ACC_00418,+18908106933,+14804708988,62.0,VOICE,CELL_00372,CHI,142.45,0,790199825873641,312245046707342
CDR_00003799,2023-08-20 15:13:54,ACC_00285,+17425980002,+18692038824,75.0,DATA,CELL_00016,MIA,18.11,0,656906891692561,312071478955621
CDR_00003800,2023-08-20 15:17:44,ACC_00342,+12329794171,+19722641838,12.0,ROAMING,CELL_00266,CHI,60.33,0,651636447244726,315349558963706
CDR_00003801,2023-08-20 15:25:43,ACC_00389,+18832809916,+18058480744,110.0,VOICE,CELL_00053,SEA,29.73,0,428100001011154,313828701657659
CDR_00003802,2023-08-20 15:31:31,ACC_00451,+16694775841,+16489080176,122.0,DATA,CELL_00170,SEA,37.81,0,977468393793512,312271891671599
CDR_00003803,2023-08-20 18:13:48,ACC_00266,+17974579235,+13756250052,57.0,DATA,CELL_00206,MIA,14.69,0,883222517517046,314935876002850
CDR_00003804,2023-08-20 18:46:43,ACC_00478,+15048541536,+13611570494,110.0,SMS,CELL_00438,NYC,38.92,0,488163446888193,315438974265214
CDR_00003805,2023-08-20 19:02:13,ACC_00017,+17696059170,+12577609614,103.0,ROAMING,CELL_00329,MIA,88.43,0,578925753667184,311927069284380
CDR_00003806,2023-08-20 19:56:45,ACC_00192,+15191979353,+19462769671,30.0,DATA,CELL_00257,HOU,132.47,0,582861501803651,311767121336090
CDR_00003807,2023-08-20 21:23:15,ACC_00484,+12988712856,+17564708081,170.0,VOICE,CELL_00161,LA,3.27,0,583682549579940,314245201170254
CDR_00003808,2023-08-20 22:10:28,ACC_00289,+14160359264,+15282552365,88.0,ROAMING,CELL_00256,SEA,65.58,0,780697632647470,313529847393649
CDR_00003809,2023-08-20 23:26:51,ACC_00336,+14479823354,+16758275380,210.0,SMS,CELL_00409,NYC,53.31,0,798857026168202,311176757059811
CDR_00003810,2023-08-20 23:46:53,ACC_00217,+17413061148,+15545613258,125.0,VOICE,CELL_00157,BOS,63.32,0,566884591458142,314544291255338
CDR_00003811,2023-08-21 02:18:24,ACC_00108,+19665813123,+18947400868,146.0,VOICE,CELL_00233,LA,27.5,0,390293745115685,313449609147480
CDR_00003812,2023-08-21 03:57:05,ACC_00333,+12312031423,+16807216518,34.0,DATA,CELL_00114,HOU,34.82,0,840602979887392,312570580874506
CDR_00003813,2023-08-21 05:34:34,ACC_00200,+17175077739,+12592306910,63.0,VOICE,CELL_00175,SEA,23.26,0,982725935553145,312258268548614
CDR_00003814,2023-08-21 05:51:16,ACC_00072,+18191680708,+16346596273,62.0,ROAMING,CELL_00070,HOU,60.54,0,434863063512359,311035105283358
CDR_00003815,2023-08-21 06:31:13,ACC_00197,+12089514957,+14196456237,166.0,VOICE,CELL_00290,MIA,45.82,0,466103584809416,311580030039962
CDR_00003816,2023-08-21 07:48:12,ACC_00095,+16268754785,+18016332253,111.0,DATA,CELL_00181,HOU,21.2,0,726459236898156,312266446728750
CDR_00003817,2023-08-21 08:33:34,ACC_00030,+19168370761,+17490012923,69.0,DATA,CELL_00171,SEA,9.44,0,696801076518649,314432082309167
CDR_00003818,2023-08-21 09:34:12,ACC_00071,+19621825239,+19877614893,315.0,SMS,CELL_00345,SEA,47.46,0,941318370667041,312279625158549
CDR_00003819,2023-08-21 11:00:39,ACC_00367,+16258358964,+14877345831,108.0,VOICE,CELL_00321,CHI,23.12,0,802043646265041,316238702531872
CDR_00003820,2023-08-21 11:20:04,ACC_00212,+12563311909,+16895808545,194.0,DATA,CELL_00250,MIA,23.59,0,769273917940841,316183041474132
CDR_00003821,2023-08-21 12:54:52,ACC_00023,+18402884057,+14926195825,12.0,VOICE,CELL_00031,LA,42.24,0,591079878254152,310770474885442
CDR_00003822,2023-08-21 13:42:31,ACC_00092,+14286475841,+17618350569,47.0,ROAMING,CELL_00440,HOU,28.37,0,780167999423869,316313496834661
CDR_00003823,2023-08-21 15:12:12,ACC_00175,+17533579563,+15709863726,43.0,DATA,CELL_00023,HOU,11.09,0,873663350568821,314281291897411
CDR_00003824,2023-08-21 16:40:10,ACC_00379,+15241548365,+14586108200,158.0,ROAMING,CELL_00219,MIA,160.16,0,612457628889288,316949475705591
CDR_00003825,2023-08-21 17:57:46,ACC_00458,+17467285640,+16681843066,127.0,ROAMING,CELL_00045,MIA,5.24,0,538362278371040,313136196134617
CDR_00003826,2023-08-21 19:37:58,ACC_00424,+12423708376,+12271283120,25.0,SMS,CELL_00075,BOS,24.84,0,522797062342423,313545237389887
CDR_00003827,2023-08-21 20:43:54,ACC_00359,+16916414964,+13250821849,65.0,ROAMING,CELL_00434,HOU,64.14,0,542804189157945,315706835674903
CDR_00003828,2023-08-21 22:02:34,ACC_00269,+16844495999,+17251160942,44.0,DATA,CELL_00298,MIA,70.95,0,970087495879034,313914156640864
CDR_00003829,2023-08-21 22:34:48,ACC_00361,+18968474540,+15158584225,55.0,ROAMING,CELL_00450,SEA,64.91,0,706407529629892,310468777595492
CDR_00003830,2023-08-21 22:37:49,ACC_00404,+15759076110,+17434978814,70.0,ROAMING,CELL_00379,NYC,56.89,0,482902298582997,314014503008583
CDR_00003831,2023-08-21 23:30:48,ACC_00093,+16602802083,+13921324160,309.0,ROAMING,CELL_00338,LA,77.86,0,553106917799322,312750554222367
CDR_00003832,2023-08-22 01:01:30,ACC_00245,+18947925782,+14710681422,42.0,ROAMING,CELL_00395,SEA,92.36,0,619626774664103,312900545466512
CDR_00003833,2023-08-22 01:03:29,ACC_00317,+17162570669,+17639282233,271.0,DATA,CELL_00176,HOU,45.51,0,899243331734816,310678794991138
CDR_00003834,2023-08-22 01:59:14,ACC_00212,+18778237332,+15261643192,58.0,VOICE,CELL_00055,HOU,1.83,0,737451020543914,315494176295610
CDR_00003835,2023-08-22 03:40:40,ACC_00192,+16263612044,+18058360306,54.0,SMS,CELL_00344,SEA,13.0,0,843899185406232,313576587667036
CDR_00003836,2023-08-22 05:31:01,ACC_00479,+12906508403,+18845556591,578.0,SMS,CELL_00478,LA,48.61,0,994183999527801,312836324468880
CDR_00003837,2023-08-22 06:14:52,ACC_00158,+19310756721,+19364214187,395.0,ROAMING,CELL_00137,MIA,41.39,0,570478808152934,315661068927589
CDR_00003838,2023-08-22 07:38:46,ACC_00130,+17541882488,+13782488287,121.0,VOICE,CELL_00499,CHI,12.62,0,957321025406965,310000041363985
CDR_00003839,2023-08-22 09:26:37,ACC_00230,+15511431473,+14486448408,19.0,DATA,CELL_00186,LA,4.46,0,514120033620583,313008651358494
CDR_00003840,2023-08-22 10:36:20,ACC_00131,+18339052263,+17924926639,3.0,DATA,CELL_00037,SEA,2.53,0,673266296452505,315061220018615
CDR_00003841,2023-08-22 11:06:20,ACC_00349,+12935217520,+13401158204,145.0,SMS,CELL_00475,CHI,18.69,0,644907632558345,310289588504767
CDR_00003842,2023-08-22 11:37:39,ACC_00349,+16303831896,+18346650030,63.0,ROAMING,CELL_00372,LA,55.59,0,469966437150093,314582651533730
CDR_00003843,2023-08-22 13:27:27,ACC_00268,+15362476884,+15650594815,89.0,VOICE,CELL_00224,BOS,4.51,0,525444487806548,313573623813672
CDR_00003844,2023-08-22 14:33:53,ACC_00344,+13362778370,+13746538977,83.0,VOICE,CELL_00216,NYC,8.88,0,824505091425506,311662667290696
CDR_00003845,2023-08-22 14:55:49,ACC_00295,+18321196750,+13132225978,246.0,ROAMING,CELL_00013,HOU,20.64,0,403062756061287,313884695669598
CDR_00003846,2023-08-22 16:43:46,ACC_00186,+17062790527,+19435494649,115.0,VOICE,CELL_00020,NYC,50.61,0,484303031126102,316647733945617
CDR_00003847,2023-08-22 16:44:35,ACC_00213,+18944326894,+17642742422,46.0,VOICE,CELL_00030,BOS,0.1,0,876046743804083,313046705726052
CDR_00003848,2023-08-22 22:21:55,ACC_00214,+17674971298,+17358467668,431.0,DATA,CELL_00359,BOS,30.04,0,962214907009541,310544643343134
CDR_00003849,2023-08-22 23:25:01,ACC_00287,+16688442633,+14264271815,139.0,DATA,CELL_00221,LA,13.53,0,996428946154763,316915973578440
CDR_00003850,2023-08-23 00:59:27,ACC_00139,+16507670190,+17094936301,109.0,DATA,CELL_00456,LA,72.89,0,888231846846571,314426100911615
CDR_00003851,2023-08-23 02:17:09,ACC_00200,+15477961278,+16018698796,267.0,DATA,CELL_00393,NYC,1.88,0,544020208831665,313494469975909
CDR_00003852,2023-08-23 02:32:20,ACC_00215,+14128796388,+19531576163,2.0,VOICE,CELL_00338,BOS,62.12,0,895790766134006,314254253389078
CDR_00003853,2023-08-23 06:48:50,ACC_00044,+19284194861,+19012141380,44.0,VOICE,CELL_00421,SEA,24.31,0,703902789792242,314236695338289
CDR_00003854,2023-05-07 20:46:02,ACC_00486,+13597071281,+17602832798,2407.0,VOICE,CELL_00153,LA,2.08,0,717033045511748,313278714639398
CDR_00003855,2023-08-23 09:24:44,ACC_00378,+15621667050,+19317071005,15.0,DATA,CELL_00167,CHI,14.05,0,430333853649119,316522100873448
CDR_00003856,2023-08-23 11:11:09,ACC_00451,+13307405125,+15915114117,60.0,ROAMING,CELL_00338,LA,5.7,0,399368736095534,311674988397829
CDR_00003857,2023-08-23 14:29:17,ACC_00219,+14235716059,+17247696067,35.0,SMS,CELL_00105,HOU,106.77,0,602859844164224,313040052410641
CDR_00003858,2023-08-23 15:56:41,ACC_00494,+13715808375,+13321915394,131.0,DATA,CELL_00460,CHI,123.25,0,842300028162053,314005244010714
CDR_00003859,2023-08-23 16:57:06,ACC_00289,+14547662162,+12497551198,28.0,VOICE,CELL_00060,MIA,118.4,0,506463767417787,314996759964273
CDR_00003860,2023-08-23 20:28:52,ACC_00331,+17800626109,+18270062430,11.0,SMS,CELL_00393,BOS,53.69,0,795606557769788,312718630546709
CDR_00003861,2023-08-23 21:09:40,ACC_00053,+19202912868,+15459874152,85.0,DATA,CELL_00171,NYC,15.49,0,997068141315783,315598492151004
CDR_00003862,2023-08-23 23:43:35,ACC_00261,+12905320839,+16653809255,127.0,SMS,CELL_00101,HOU,81.13,0,997965785711165,310150845476715
CDR_00003863,2023-12-24 03:29:53,ACC_00119,+18997443430,+13187292786,1729.0,VOICE,CELL_00153,LA,16.39,0,895320850617396,316150516219087
CDR_00003864,2023-08-24 02:24:36,ACC_00417,+19375238263,+13383189849,186.0,SMS,CELL_00274,MIA,26.29,0,433702086488401,310603485265183
CDR_00003865,2023-08-24 04:26:09,ACC_00110,+13468315148,+17009605221,6.0,VOICE,CELL_00196,NYC,21.0,0,488186334811295,310188678565725
CDR_00003866,2023-08-24 06:24:40,ACC_00429,+12437372423,+14611514472,57.0,DATA,CELL_00112,CHI,142.71,0,612647598945073,313123428508124
CDR_00003867,2023-08-24 08:53:54,ACC_00461,+19291569239,+16763512012,293.0,ROAMING,CELL_00162,CHI,11.86,0,795885991834574,315490617014092
CDR_00003868,2023-08-24 11:25:24,ACC_00201,+16664786261,+13605728060,189.0,ROAMING,CELL_00136,CHI,44.18,0,968047780441471,310999843408978
CDR_00003869,2023-08-24 14:52:28,ACC_00288,+12388381636,+16755716211,144.0,VOICE,CELL_00249,SEA,12.98,0,770113878670428,314341122391613
CDR_00003870,2023-08-24 16:50:45,ACC_00309,+18219715867,+19347519013,43.0,SMS,CELL_00024,CHI,77.74,0,890071348721595,311801565569475
CDR_00003871,2023-08-24 17:01:54,ACC_00089,+15225714192,+14639859990,74.0,DATA,CELL_00385,LA,24.24,0,679104824933788,316712263381743
CDR_00003872,2023-08-24 18:28:16,ACC_00071,+17093657596,+18500505123,59.0,ROAMING,CELL_00105,BOS,102.07,0,977660052027262,315494102889343
CDR_00003873,2023-08-24 21:08:29,ACC_00081,+14690545889,+17446483697,8.0,VOICE,CELL_00428,CHI,41.38,0,820496653295616,311890371847497
CDR_00003874,2023-08-24 21:12:29,ACC_00080,+12812694051,+15604759070,210.0,ROAMING,CELL_00243,BOS,0.6,0,562729289499354,314016110206177
CDR_00003875,2023-08-24 21:16:17,ACC_00187,+13513156024,+19710290233,192.0,DATA,CELL_00100,MIA,3.48,0,748173010174876,310473082672883
CDR_00003876,2023-08-24 21:50:44,ACC_00044,+17686755582,+15307997725,109.0,DATA,CELL_00206,NYC,62.67,0,487303376947828,316472124148715
CDR_00003877,2023-08-24 22:38:30,ACC_00156,+15547918854,+15334153471,35.0,SMS,CELL_00301,BOS,13.74,0,665559395031314,312721994265332
CDR_00003878,2023-08-24 22:48:01,ACC_00012,+15892464308,+16240085980,196.0,VOICE,CELL_00127,SEA,289.95,0,789618447259237,310087060318846
CDR_00003879,2023-08-25 00:50:04,ACC_00190,+15674628250,+16938939428,401.0,DATA,CELL_00133,SEA,31.0,0,518460303233013,312047955855669
CDR_00003880,2023-08-25 01:21:38,ACC_00462,+18617518971,+18699295862,145.0,VOICE,CELL_00133,NYC,20.12,0,532160313019704,315468519151004
CDR_00003881,2023-08-25 03:52:54,ACC_00143,+12292423790,+12332837982,24.0,ROAMING,CELL_00021,BOS,58.56,0,945663766192836,311811647844437
CDR_00003882,2023-08-25 05:11:57,ACC_00221,+17010399584,+13182122579,166.0,SMS,CELL_00471,LA,29.57,0,664176527909249,312652128790220
CDR_00003883,2023-08-25 06:10:26,ACC_00119,+19968171101,+16056406852,135.0,DATA,CELL_00081,CHI,98.68,0,998707238994943,314717514900920
CDR_00003884,2023-08-25 06:26:44,ACC_00044,+18995820799,+15849470402,11.0,SMS,CELL_00468,BOS,31.85,0,615239770785218,311868979425405
CDR_00003885,2023-08-25 09:17:49,ACC_00443,+19017566932,+15394003757,29.0,DATA,CELL_00017,NYC,5.84,0,813428263132880,314483249888407
CDR_00003886,2023-08-25 10:06:07,ACC_00341,+17924998361,+12801421540,22.0,ROAMING,CELL_00485,CHI,10.1,0,387617429656708,312138535842839
CDR_00003887,2023-08-25 11:42:42,ACC_00223,+15684648040,+12779905076,41.0,VOICE,CELL_00054,MIA,3.09,0,784291488844746,315175852257821
CDR_00003888,2023-08-25 12:13:10,ACC_00428,+15674331458,+18920626552,282.0,VOICE,CELL_00115,NYC,22.2,0,412995481679646,312197059039134
CDR_00003889,2023-08-25 12:47:12,ACC_00431,+18831918099,+14924110925,29.0,SMS,CELL_00251,CHI,13.91,0,987748855464061,310177206886006
CDR_00003890,2023-08-25 16:58:32,ACC_00140,+12817444584,+19348036613,4.0,ROAMING,CELL_00455,LA,75.58,0,774547185029837,314356251094660
CDR_00003891,2023-08-25 22:02:57,ACC_00060,+19353656832,+18429371578,37.0,SMS,CELL_00015,LA,11.13,0,382008493350838,311807874897460
CDR_00003892,2023-08-26 00:12:56,ACC_00206,+12934026821,+19504523157,200.0,DATA,CELL_00311,LA,31.84,0,946197997268632,311625987247680
CDR_00003893,2023-08-26 00:50:07,ACC_00348,+14468139979,+16517917197,220.0,ROAMING,CELL_00228,MIA,53.3,0,491774856637198,314661835830789
CDR_00003894,2023-08-07 14:16:34,ACC_00434,+18769623245,+17462770918,723.0,VOICE,CELL_00355,SEA,113.74,0,947348882482377,312853885138444
CDR_00003895,2023-08-26 03:20:57,ACC_00072,+14611720935,+16961119818,58.0,DATA,CELL_00397,CHI,93.04,0,628623133035108,315876770045513
CDR_00003896,2023-08-26 03:49:53,ACC_00358,+14630021731,+12272824640,122.0,VOICE,CELL_00174,BOS,19.08,0,930055414184265,314897608586613
CDR_00003897,2023-08-26 03:55:24,ACC_00105,+12952790165,+18878353727,64.0,SMS,CELL_00323,BOS,52.64,0,857816673939742,316900437211902
CDR_00003898,2023-08-26 04:09:32,ACC_00323,+15263056911,+15848674274,65.0,ROAMING,CELL_00124,BOS,44.22,0,925371652391924,313841361536647
CDR_00003899,2023-08-26 04:17:51,ACC_00417,+17294157722,+13935595116,99.0,DATA,CELL_00155,CHI,38.11,0,771101375982862,313881271403246
CDR_00003900,2023-01-03 18:41:31,ACC_00330,+17134410619,+19759608491,2232.0,VOICE,CELL_00306,LA,109.9,0,652156300848627,315196317781542
CDR_00003901,2023-08-26 06:38:13,ACC_00003,+13980448781,+15531423674,54.0,SMS,CELL_00225,NYC,0.39,0,824364940173724,311979313725845
CDR_00003902,2023-08-26 07:07:54,ACC_00276,+18808679806,+19465374606,15.0,VOICE,CELL_00277,LA,24.28,0,635155943450568,311777921363764
CDR_00003903,2023-08-26 07:21:56,ACC_00012,+14882728743,+16635287686,501.0,ROAMING,CELL_00416,HOU,175.4,0,786069795584527,312123272406597
CDR_00003904,2023-08-26 08:45:13,ACC_00465,+17246077044,+17131438573,247.0,ROAMING,CELL_00279,CHI,89.34,0,888454388138766,313313455260323
CDR_00003905,2023-08-26 12:03:57,ACC_00025,+14934046736,+13103778637,16.0,DATA,CELL_00292,HOU,45.52,0,361589165307124,314995300195183
CDR_00003906,2023-08-26 12:13:56,ACC_00209,+17923614341,+18068335364,13.0,ROAMING,CELL_00284,MIA,76.83,0,997214920551980,310046892425605
CDR_00003907,2023-08-26 16:17:53,ACC_00047,+16463023380,+12730084491,165.0,VOICE,CELL_00246,BOS,108.6,0,558845394055398,316412092211735
CDR_00003908,2023-08-26 16:18:11,ACC_00189,+16079466305,+17018155495,33.0,ROAMING,CELL_00369,HOU,62.55,0,518328048330617,313943347737629
CDR_00003909,2023-08-26 17:51:23,ACC_00099,+14540557101,+12410863399,105.0,VOICE,CELL_00104,CHI,11.96,0,745752995331894,312778361223068
CDR_00003910,2023-08-26 18:03:38,ACC_00438,+17483844730,+19918369057,504.0,DATA,CELL_00413,HOU,0.22,0,618648065615858,316459662892401
CDR_00003911,2023-08-26 18:59:36,ACC_00497,+16943418357,+16716713615,0.0,SMS,CELL_00087,CHI,6.93,0,425799405429219,315700198541678
CDR_00003912,2023-08-26 21:10:02,ACC_00084,+19277469323,+13028046913,116.0,VOICE,CELL_00219,BOS,72.76,0,442894820380579,314774061705087
CDR_00003913,2023-08-26 22:57:34,ACC_00441,+16186944547,+17484037830,523.0,ROAMING,CELL_00005,HOU,49.79,0,435205301970885,311709110164063
CDR_00003914,2023-08-30 20:28:23,ACC_00165,+13200492837,+17345399549,2339.0,VOICE,CELL_00377,NYC,9.2,0,741737906785435,310469602247206
CDR_00003915,2023-08-27 06:25:14,ACC_00044,+17392760139,+14079281638,418.0,VOICE,CELL_00370,CHI,7.12,0,459190203340302,311861012352487
CDR_00003916,2023-08-27 07:58:09,ACC_00215,+12938369984,+19426303140,40.0,DATA,CELL_00381,MIA,36.83,0,983801163091870,311104668306980
CDR_00003917,2023-08-27 09:44:44,ACC_00374,+18302036482,+14197950032,77.0,DATA,CELL_00040,LA,71.04,0,931296160774042,311210132996498
CDR_00003918,2023-08-27 10:26:18,ACC_00079,+16500771528,+13715856160,96.0,VOICE,CELL_00215,NYC,106.92,0,931812118887748,310030245520757
CDR_00003919,2023-08-27 12:23:03,ACC_00002,+12591776324,+19989616157,100.0,VOICE,CELL_00171,BOS,10.71,0,562190682452862,315582839359543
CDR_00003920,2023-11-13 18:39:56,ACC_00033,+14420691804,+12785267426,2321.0,VOICE,CELL_00309,CHI,4.35,0,971656387571910,316497017821764
CDR_00003921,2023-08-27 15:51:07,ACC_00231,+14358710522,+19038613856,116.0,DATA,CELL_00343,SEA,102.18,0,735040723285705,313976240505774
CDR_00003922,2023-08-27 20:08:30,ACC_00282,+18681366827,+19681829196,9.0,ROAMING,CELL_00072,BOS,2.19,0,996449023607530,315078703713506
CDR_00003923,2023-11-02 04:20:44,ACC_00255,+18930858774,+17849275620,2275.0,VOICE,CELL_00209,SEA,14.3,0,765214555984626,316807256562734
CDR_00003924,2023-08-28 06:58:45,ACC_00194,+18349490060,+12779464822,116.0,SMS,CELL_00305,NYC,17.0,0,355365833277046,313369061453158
CDR_00003925,2023-08-28 09:51:24,ACC_00464,+19572067546,+16520933444,24.0,DATA,CELL_00080,CHI,166.5,0,757351839521052,313796428171145
CDR_00003926,2023-08-28 09:54:30,ACC_00089,+17525532435,+15897226988,70.0,ROAMING,CELL_00249,SEA,99.48,0,530067933483769,316201028073265
CDR_00003927,2023-08-28 10:38:46,ACC_00306,+15256649818,+16626442190,13.0,SMS,CELL_00041,NYC,79.88,0,753952642168951,316972666293941
CDR_00003928,2023-08-28 13:01:11,ACC_00347,+16182263599,+13086398925,138.0,ROAMING,CELL_00050,BOS,89.02,0,379543264926437,315310008770778
CDR_00003929,2023-08-28 13:58:16,ACC_00239,+19687198821,+12309657852,38.0,ROAMING,CELL_00206,SEA,22.84,0,659660764639818,316586198540956
CDR_00003930,2023-08-28 17:50:29,ACC_00359,+13483602898,+15137967128,419.0,SMS,CELL_00259,MIA,17.72,0,669104697402571,310127276643326
CDR_00003931,2023-08-28 18:15:01,ACC_00409,+15063933893,+13063685546,134.0,SMS,CELL_00054,BOS,97.69,0,861194669203324,312221948877050
