CDR_ID,Call_Date,Call_Start_Time,A_Party_Number,B_Party_Number,Call_Type,Call_Duration_Seconds,IMSI,IMEI,First_BTS_Location,First_Cell_Global_ID,Roaming_Network_Circle
CDR202600053164,2025-04-19,11:46:28,+918948299991,+917411740882,VOICE,63,404484800360225,351234402167000,UttarPradesh_BTS_007,404-45-999-138,Uttar Pradesh
CDR202600053199,2025-03-01,09:18:23,+916306053410,+919699989559,SMS,0,404518670939366,350739963840208,Delhi_BTS_005,404-45-830-320,Delhi
CDR202600053205,2025-09-18,07:11:59,+918392895271,+916664850079,VOICE,448,404803987460824,358683634558174,Karnataka_BTS_002,404-45-195-949,Karnataka
CDR202600053211,2025-03-16,00:35:11,+916015450890,+919762817945,VOICE,119,404750997518237,359822844509046,Karnataka_BTS_003,404-45-597-493,Karnataka
CDR202600053214,2025-09-04,01:08:36,+916084272030,+919544969039,SMS,0,404868161963058,355084167088362,UttarPradesh_BTS_001,404-45-371-406,Uttar Pradesh
CDR202600053219,2025-10-18,06:26:21,+919716537585,+919870605282,VOICE,41,404004706422918,356283129949916,UttarPradesh_BTS_002,404-45-174-010,Uttar Pradesh
CDR202600053227,2025-01-13,08:25:06,+918407468479,+918592362854,VOICE,13,404146529918829,355661745230251,Maharashtra_BTS_008,404-45-173-624,Maharashtra
CDR202600053238,2025-02-27,14:56:31,+916787017280,+918615821198,VOICE,178,404183138013087,354058825300028,Gujarat_BTS_005,404-45-716-028,Gujarat
CDR202600053250,2025-05-28,02:57:42,+916807387424,+918783824058,VOICE,150,404249849699191,359677378144163,TamilNadu_BTS_005,404-45-734-084,Tamil Nadu
CDR202600053256,2025-12-17,01:39:36,+918357334243,+916373848076,SMS,0,404430486556384,353829551928360,Delhi_BTS_006,404-45-629-463,Delhi
CDR202600053259,2025-01-24,07:44:02,+919316737376,+917779511488,VOICE,218,404029477845975,353027003969706,Karnataka_BTS_001,404-45-767-554,Karnataka
CDR202600053260,2025-04-29,18:58:36,+916262219659,+918579171918,VOICE,5,404363645879453,350996082730329,UttarPradesh_BTS_011,404-45-533-850,Uttar Pradesh
CDR202600053267,2025-02-20,17:06:16,+918940237490,+919219728455,SMS,0,404884974809132,359120968456605,UttarPradesh_BTS_011,404-45-533-850,Uttar Pradesh
CDR202600053287,2025-11-04,07:21:32,+917808883294,+919921386123,VOICE,10,404312982775229,358579383265526,WestBengal_BTS_002,404-45-355-683,West Bengal
CDR202600053288,2025-04-13,04:51:25,+918678772827,+917737096590,VOICE,66,404059164513760,352940197605228,Delhi_BTS_001,404-45-999-581,Delhi
CDR202600053292,2025-02-01,09:43:33,+918147651676,+919916260097,VOICE,36,404074397792308,356894263910237,Delhi_BTS_006,404-45-548-922,Delhi
CDR202600053301,2025-02-06,13:51:45,+918377825600,+916271277272,VOICE,13,404995518513293,357748664743954,Mumbai_BTS_005,404-45-626-244,Mumbai
CDR202600053343,2025-04-16,03:35:35,+919067451230,+918341406865,VOICE,172,404250588923133,351958332645405,Rajasthan_BTS_008,404-45-981-113,Rajasthan
CDR202600053351,2025-10-03,02:46:00,+916792268333,+918825273229,VOICE,50,404936992542354,351887941986609,Karnataka_BTS_008,404-45-693-754,Karnataka
CDR202600053353,2025-08-03,07:17:11,+917064958656,+919571616534,SMS,0,404503895522752,354857384213285,Rajasthan_BTS_006,404-45-651-270,Rajasthan
CDR202600053377,2025-11-08,19:49:23,+917356206890,+919805064316,VOICE,7,404921865665122,350927146925203,Rajasthan_BTS_013,404-45-887-657,Rajasthan
CDR202600053379,2025-03-05,23:21:57,+917500030080,+917346187234,VOICE,73,404907719223759,357006916947383,Maharashtra_BTS_005,404-45-181-876,Maharashtra
CDR202600053383,2025-07-19,22:28:56,+917057475889,+917896773158,VOICE,1,404390080579944,356450181783976,Delhi_BTS_003,404-45-662-170,Delhi
CDR202600053407,2025-06-30,00:41:30,+919262204795,+919181703697,VOICE,92,404680882137344,350416781777565,UttarPradesh_BTS_002,404-45-869-959,Uttar Pradesh
CDR202600053431,2025-06-14,13:15:24,+919521875296,+917647213634,VOICE,171,404831359029222,351411476110104,UttarPradesh_BTS_006,404-45-108-684,Uttar Pradesh
CDR202600053447,2025-05-23,07:18:08,+919092613472,+919624875422,SMS,0,404069389406172,352443435621926,Rajasthan_BTS_015,404-45-612-781,Rajasthan
CDR202600053461,2025-06-29,18:06:59,+917956864202,+917487113707,SMS,0,404617063995967,357820134159756,Rajasthan_BTS_017,404-45-897-945,Rajasthan
CDR202600053470,2025-12-20,09:23:07,+918026369302,+918681413673,VOICE,278,404274749679818,358914238097281,TamilNadu_BTS_001,404-45-158-052,Tamil Nadu
CDR202600053476,2025-02-07,20:00:38,+917871483240,+917651990080,VOICE,48,404477275284920,355538960175218,Mumbai_BTS_012,404-45-553-828,Mumbai
CDR202600053515,2025-01-20,20:43:50,+917686460305,+917790056636,VOICE,66,404850148023092,356635398358522,Maharashtra_BTS_002,404-45-718-271,Maharashtra
CDR202600053542,2025-03-01,03:05:01,+917919878461,+916063966410,VOICE,127,404310345896481,354431449184671,Delhi_BTS_003,404-45-533-988,Delhi
CDR202600053559,2025-03-28,14:22:17,+919030219049,+917758214936,VOICE,52,404338250473223,351162088177423,Karnataka_BTS_003,404-45-270-417,Karnataka
CDR202600053563,2025-08-31,21:09:27,+919303727103,+918924982791,VOICE,467,404944205506619,352318818285323,Rajasthan_BTS_004,404-45-680-898,Rajasthan
CDR202600053576,2025-06-09,01:10:47,+917220714425,+916659342899,SMS,0,404740203939342,354600743677838,WestBengal_BTS_002,404-45-205-363,West Bengal
CDR202600053604,2025-06-29,21:37:32,+917543004282,+916793257571,VOICE,160,404241668397561,359229299964357,Maharashtra_BTS_001,404-45-204-095,Maharashtra
CDR202600053605,2025-04-25,06:34:43,+919208418675,+916873049156,VOICE,36,404590182667932,355512778050371,Maharashtra_BTS_008,404-45-818-960,Maharashtra
CDR202600053617,2025-11-16,09:26:19,+916269133279,+919692416168,VOICE,205,404216928433013,354684451414816,Maharashtra_BTS_004,404-45-691-197,Maharashtra
CDR202600053621,2025-10-25,05:58:16,+916605441163,+918497130615,VOICE,220,404207652835216,357500970161173,Karnataka_BTS_006,404-45-848-803,Karnataka
CDR202600053632,2025-12-25,12:32:51,+918580479082,+919123514558,VOICE,82,404241353546959,351192011970392,Rajasthan_BTS_010,404-45-710-066,Rajasthan
CDR202600053639,2025-01-18,21:09:23,+918833608117,+918981533864,VOICE,362,404045176102072,354555068555621,Rajasthan_BTS_004,404-45-680-898,Rajasthan
CDR202600053644,2025-09-22,07:08:46,+916412740660,+918438901003,VOICE,211,404157942860250,351548028561955,Rajasthan_BTS_001,404-45-755-705,Rajasthan
CDR202600053648,2025-09-25,22:55:24,+916761030215,+916774681896,VOICE,243,404556693733285,358682600757233,Rajasthan_BTS_005,404-45-771-512,Rajasthan
CDR202600053677,2025-01-07,16:03:15,+919352442118,+917260632566,MISSED,0,404424953011136,350535989646739,UttarPradesh_BTS_013,404-45-822-438,Uttar Pradesh
CDR202600053684,2025-03-26,16:14:33,+916397337096,+919572350182,VOICE,38,404627648831363,356494198994747,Mumbai_BTS_011,404-45-573-256,Mumbai
CDR202600053696,2025-02-15,19:48:50,+916074672501,+919181703697,VOICE,92,404249256988017,353872697055895,TamilNadu_BTS_003,404-45-169-692,Tamil Nadu
CDR202600053712,2025-08-02,00:10:32,+916322571398,+918131817017,VOICE,130,404363852390572,355929263823426,Rajasthan_BTS_004,404-45-835-323,Rajasthan
CDR202600053736,2025-06-20,17:01:06,+917721283429,+919860882785,VOICE,26,404838934656110,359615147051106,Mumbai_BTS_011,404-45-243-433,Mumbai
CDR202600053750,2025-04-14,03:56:09,+918130444799,+916516598176,VOICE,35,404626996628807,356707391539797,TamilNadu_BTS_001,404-45-698-489,Tamil Nadu
CDR202600053756,2025-02-03,14:39:56,+917005567409,+918357334243,VOICE,14,404122112273974,358977901127687,Karnataka_BTS_006,404-45-835-499,Karnataka
CDR202600053771,2025-01-12,16:43:54,+919428151284,+916605441163,VOICE,45,404530989081670,350766193830396,TamilNadu_BTS_001,404-45-614-942,Tamil Nadu
CDR202600053779,2025-03-07,06:03:07,+918186295994,+918210095563,VOICE,14,404853372962807,350147463819087,Rajasthan_BTS_004,404-45-374-068,Rajasthan
CDR202600053803,2025-10-29,07:10:37,+918883222397,+916347183791,VOICE,386,404602791659536,359488364481732,Delhi_BTS_002,404-45-231-676,Delhi
CDR202600053817,2025-05-28,19:09:02,+919746757357,+917691970519,SMS,0,404672014622758,356752355414104,UttarPradesh_BTS_015,404-45-658-037,Uttar Pradesh
CDR202600053823,2025-11-04,10:36:15,+917352011739,+916803693943,VOICE,127,404632331550322,350259322585182,Rajasthan_BTS_004,404-45-316-936,Rajasthan
CDR202600053869,2025-03-12,01:47:33,+918431989685,+918178832665,VOICE,23,404428125914840,356593924874454,Rajasthan_BTS_001,404-45-801-333,Rajasthan
CDR202600053870,2025-01-09,22:22:58,+918453607885,+919300467117,VOICE,4,404224671941519,357353642775989,WestBengal_BTS_003,404-45-266-820,West Bengal
CDR202600053873,2025-11-29,04:07:21,+917724864370,+919049670765,MISSED,0,404924626718846,355884843292673,Rajasthan_BTS_017,404-45-897-945,Rajasthan
CDR202600053889,2025-07-02,13:32:37,+919174896342,+917806464417,SMS,0,404036859391455,351771137838134,Mumbai_BTS_002,404-45-107-073,Mumbai
CDR202600053920,2025-12-10,21:42:34,+916260635104,+919546824442,SMS,0,404612283039936,352075813507734,Delhi_BTS_003,404-45-371-541,Delhi
CDR202600053940,2025-11-18,09:50:10,+916094321620,+917824040444,SMS,0,404498400235115,351997502655664,TamilNadu_BTS_004,404-45-683-253,Tamil Nadu
CDR202600053958,2025-07-05,18:54:43,+919400214959,+917214235629,VOICE,4,404917512744523,351313884892468,Rajasthan_BTS_015,404-45-208-892,Rajasthan
CDR202600053999,2025-06-22,02:09:00,+918358273972,+917740841180,VOICE,150,404471632833113,350975862173592,UttarPradesh_BTS_007,404-45-779-107,Uttar Pradesh
CDR202600054011,2025-07-11,05:37:14,+917845253518,+919030147116,VOICE,17,404778741103371,350029817148682,UttarPradesh_BTS_002,404-45-174-010,Uttar Pradesh
CDR202600054012,2025-10-25,23:36:14,+917074150940,+919326665043,VOICE,209,404043409682547,358673434706117,Rajasthan_BTS_002,404-45-334-842,Rajasthan
CDR202600054038,2025-05-31,06:50:14,+918622418967,+919750518334,VOICE,9,404094869573836,353206172955575,Rajasthan_BTS_016,404-45-303-157,Rajasthan
CDR202600054042,2025-07-14,08:42:42,+919143666828,+919037586034,VOICE,8,404788257954230,350532528505546,UttarPradesh_BTS_005,404-45-478-292,Uttar Pradesh
CDR202600054059,2025-02-22,13:58:40,+917813773076,+919997519753,VOICE,86,404489786257851,350267185266064,UttarPradesh_BTS_013,404-45-265-760,Uttar Pradesh
CDR202600054065,2025-07-15,23:09:03,+918543409847,+918721818318,VOICE,41,404133684146761,358799185457500,WestBengal_BTS_003,404-45-258-948,West Bengal
CDR202600054069,2025-02-20,15:35:55,+918748740261,+919429605845,SMS,0,404437949821509,354527640818378,TamilNadu_BTS_004,404-45-513-123,Tamil Nadu
CDR202600054074,2025-01-27,07:26:08,+918942896065,+917368816693,VOICE,211,404156358471538,355894969127860,UttarPradesh_BTS_013,404-45-822-438,Uttar Pradesh
CDR202600054088,2025-12-24,01:09:23,+918973195156,+918535782598,VOICE,421,404999689122226,351380920003013,TamilNadu_BTS_001,404-45-698-489,Tamil Nadu
CDR202600054120,2025-06-27,12:55:21,+917568185596,+919935626428,VOICE,50,404164474702690,353176539320500,Rajasthan_BTS_015,404-45-612-781,Rajasthan
CDR202600054128,2025-03-07,06:24:41,+919157405160,+916019571525,VOICE,33,404619196894357,351772658047875,WestBengal_BTS_003,404-45-735-768,West Bengal
CDR202600054154,2025-09-25,13:25:31,+917839775351,+916565698576,VOICE,310,404040972371122,359830096828828,Delhi_BTS_001,404-45-180-088,Delhi
CDR202600054164,2025-02-05,09:54:57,+918906773543,+918603690558,VOICE,99,404827239733853,352296799390751,WestBengal_BTS_005,404-45-785-885,West Bengal
CDR202600054180,2025-12-16,17:08:55,+916566410702,+917880904647,SMS,0,404832790840193,358074749382953,Rajasthan_BTS_010,404-45-641-258,Rajasthan
CDR202600054184,2025-02-25,18:36:46,+919822017478,+919339648697,MISSED,0,404768103688714,355247944162595,Delhi_BTS_006,404-45-223-254,Delhi
CDR202600054190,2025-11-05,08:08:48,+916163907486,+918250075519,SMS,0,404103090356537,359095159153602,UttarPradesh_BTS_005,404-45-261-449,Uttar Pradesh
CDR202600054206,2025-06-14,04:31:54,+917471315001,+919372873392,VOICE,306,404180355627608,357188244709919,Delhi_BTS_006,404-45-548-922,Delhi
CDR202600054221,2025-10-10,04:48:32,+916420902003,+916469404237,SMS,0,404686968666353,355610548234536,WestBengal_BTS_001,404-45-230-043,West Bengal
CDR202600054226,2025-11-16,17:20:08,+916027901336,+918535782598,VOICE,46,404564941936969,350363927623026,Delhi_BTS_002,404-45-884-129,Delhi
CDR202600054257,2025-09-19,11:05:13,+918798786831,+918585424797,VOICE,44,404076119096060,355923462773763,Delhi_BTS_001,404-45-180-088,Delhi
CDR202600054259,2025-10-12,04:48:37,+916407278134,+919548334880,VOICE,253,404458862139353,356881054268331,UttarPradesh_BTS_011,404-45-194-650,Uttar Pradesh
CDR202600054266,2025-07-07,12:01:59,+917796041813,+916459441639,SMS,0,404076973686077,355781041598047,Mumbai_BTS_008,404-45-984-747,Mumbai
CDR202600054274,2025-12-01,11:48:51,+919287679663,+919312792919,VOICE,220,404507034969555,352268771694615,Karnataka_BTS_006,404-45-669-678,Karnataka
CDR202600054300,2025-11-25,21:57:31,+919012018755,+917639264698,VOICE,39,404457767509589,355370040282213,Delhi_BTS_003,404-45-371-541,Delhi
CDR202600054308,2025-01-10,06:13:54,+916644086226,+917715680389,SMS,0,404139802471292,351990294831756,Gujarat_BTS_001,404-45-859-282,Gujarat
CDR202600054314,2025-09-09,13:17:19,+916199842463,+916326768435,VOICE,52,404756238192259,350080024057789,Rajasthan_BTS_014,404-45-839-897,Rajasthan
CDR202600054315,2025-11-23,17:25:38,+918495071116,+918450421025,VOICE,23,404349215116533,359023935335194,UttarPradesh_BTS_005,404-45-478-292,Uttar Pradesh
CDR202600054332,2025-05-18,04:04:11,+919413197520,+918485572124,VOICE,810,404249164410484,355417626580271,Delhi_BTS_005,404-45-830-320,Delhi
CDR202600054337,2025-11-20,11:44:55,+918311759518,+919976782155,SMS,0,404378908048211,359700907836599,Rajasthan_BTS_010,404-45-641-258,Rajasthan
CDR202600054377,2025-08-30,13:56:31,+918169485886,+918519177497,VOICE,203,404315548515896,352338814572612,Mumbai_BTS_009,404-45-162-413,Mumbai
CDR202600054392,2025-02-27,12:12:50,+917291879073,+918691886548,VOICE,107,404059089626503,356351738429689,Maharashtra_BTS_007,404-45-473-167,Maharashtra
CDR202600054433,2025-06-08,05:52:56,+916709382155,+917086977227,SMS,0,404065605012585,357215148064690,UttarPradesh_BTS_005,404-45-478-292,Uttar Pradesh
CDR202600054440,2025-12-21,12:04:52,+919916254726,+918802149671,VOICE,74,404433503601079,353590545830296,Rajasthan_BTS_019,404-45-119-115,Rajasthan
CDR202600054445,2025-02-04,06:07:13,+919352442118,+919160623951,VOICE,166,404424953011136,350535989646739,UttarPradesh_BTS_012,404-45-233-653,Uttar Pradesh
CDR202600054460,2025-05-21,16:47:48,+917409657381,+918297232808,VOICE,20,404815761597949,353510738135464,Delhi_BTS_004,404-45-652-774,Delhi
CDR202600054493,2025-07-08,08:34:32,+917234440230,+919718897270,VOICE,35,404818680789400,354356321178293,Rajasthan_BTS_001,404-45-755-705,Rajasthan
CDR202600054510,2025-08-24,03:08:31,+916950821627,+918435706138,VOICE,41,404097626580031,356539038731726,Rajasthan_BTS_014,404-45-564-004,Rajasthan
CDR202600054543,2025-04-16,02:44:36,+916754654913,+918383977788,VOICE,559,404242924507871,359034901587459,Mumbai_BTS_004,404-45-980-339,Mumbai
CDR202600054558,2025-02-12,11:59:10,+918514631865,+918068436268,VOICE,325,404339613512198,357482994086243,Maharashtra_BTS_006,404-45-489-285,Maharashtra
CDR202600054567,2025-05-11,14:56:34,+917606828823,+919908060730,VOICE,308,404554466920020,351267317822732,UttarPradesh_BTS_008,404-45-860-567,Uttar Pradesh
CDR202600054572,2025-07-25,17:08:08,+916972278837,+918942896065,SMS,0,404065397527837,356396448030133,Rajasthan_BTS_015,404-45-612-781,Rajasthan
CDR202600054579,2025-11-07,04:27:09,+917860543707,+918939978058,VOICE,128,404214297745828,351542504159989,UttarPradesh_BTS_004,404-45-170-901,Uttar Pradesh
CDR202600054595,2025-02-18,23:24:48,+917537891077,+919686240092,SMS,0,404714731371397,358775507928771,Rajasthan_BTS_006,404-45-242-253,Rajasthan
CDR202600054605,2025-06-11,16:28:05,+918645734403,+917123640419,MISSED,0,404439580353423,356466044411906,Rajasthan_BTS_010,404-45-494-391,Rajasthan
CDR202600054624,2025-07-13,05:49:59,+919595424034,+916563778170,VOICE,64,404405642488859,354058349940093,WestBengal_BTS_008,404-45-979-482,West Bengal
CDR202600054626,2025-05-01,23:04:42,+917997677357,+918416982100,VOICE,167,404145240567351,357176744172467,Gujarat_BTS_007,404-45-106-778,Gujarat
CDR202600054629,2025-01-15,21:01:09,+919545242691,+918082849334,VOICE,15,404513626450601,352744752065164,Karnataka_BTS_007,404-45-294-304,Karnataka
CDR202600054663,2025-02-11,08:21:04,+919423224659,+919505939409,VOICE,84,404056057394448,356491647676557,Rajasthan_BTS_017,404-45-880-166,Rajasthan
CDR202600054667,2025-03-13,03:29:42,+917600458155,+919611058482,VOICE,343,404752075726042,352572260502671,Rajasthan_BTS_003,404-45-924-324,Rajasthan
CDR202600054683,2025-07-22,11:40:41,+918256587235,+919326665043,VOICE,152,404759884792979,356567463047881,Rajasthan_BTS_006,404-45-242-253,Rajasthan
CDR202600054691,2025-12-10,19:04:07,+919387553866,+917516306461,SMS,0,404341138081477,356524748690040,Mumbai_BTS_007,404-45-348-804,Mumbai
CDR202600054697,2025-02-18,10:05:27,+916306053410,+919731750703,VOICE,178,404518670939366,350739963840208,UttarPradesh_BTS_012,404-45-233-653,Uttar Pradesh
CDR202600054725,2025-08-18,13:51:11,+918059243421,+917221820048,SMS,0,404743402748830,352097215432433,Gujarat_BTS_005,404-45-716-028,Gujarat
CDR202600054768,2025-05-07,19:23:31,+919400214959,+919960085840,VOICE,67,404917512744523,351313884892468,Karnataka_BTS_001,404-45-767-554,Karnataka
CDR202600054770,2025-06-25,13:31:08,+917771836839,+919019032610,VOICE,96,404680543113861,358482592900413,WestBengal_BTS_001,404-45-981-041,West Bengal
CDR202600054772,2025-04-27,12:10:20,+917777797341,+919255680366,VOICE,397,404283508437348,359219352240656,UttarPradesh_BTS_003,404-45-618-272,Uttar Pradesh
CDR202600054788,2025-09-07,23:42:33,+919554610238,+919256264316,VOICE,107,404778711311331,357385064214926,UttarPradesh_BTS_002,404-45-174-010,Uttar Pradesh
CDR202600054818,2025-10-10,08:04:12,+918464966018,+916385541982,VOICE,134,404677800338651,358256739182021,Rajasthan_BTS_012,404-45-798-907,Rajasthan
CDR202600054821,2025-06-02,17:47:21,+919664746627,+919854103489,VOICE,30,404589408656079,354038059980466,Mumbai_BTS_006,404-45-319-553,Mumbai
CDR202600054858,2025-03-27,13:17:56,+919543348878,+919352442118,VOICE,292,404369428835073,352427918190689,Rajasthan_BTS_007,404-45-241-522,Rajasthan
CDR202600054873,2025-06-12,05:12:50,+918338229837,+917471916345,VOICE,189,404852649995050,357753276223110,TamilNadu_BTS_004,404-45-683-253,Tamil Nadu
CDR202600054874,2025-07-15,23:25:22,+918917058490,+918386857947,MISSED,0,404548793872722,353425914817948,UttarPradesh_BTS_001,404-45-371-406,Uttar Pradesh
CDR202600054884,2025-09-11,11:35:03,+917346187234,+917147656817,VOICE,1,404863497884735,355174632162189,UttarPradesh_BTS_010,404-45-370-518,Uttar Pradesh
CDR202600054888,2025-04-28,04:54:30,+918736319643,+919918631708,VOICE,131,404479859078459,357910948712763,Delhi_BTS_004,404-45-847-707,Delhi
CDR202600054897,2025-12-13,22:38:28,+916429261007,+918223902580,VOICE,98,404851123470342,358477427465404,TamilNadu_BTS_003,404-45-169-692,Tamil Nadu
CDR202600054910,2025-03-05,06:26:05,+917896773158,+919691838296,MISSED,0,404078308997938,358412934771356,Mumbai_BTS_010,404-45-296-195,Mumbai
CDR202600054921,2025-04-09,12:02:54,+916746134266,+917561378634,VOICE,100,404629531300268,358187325953686,Gujarat_BTS_008,404-45-448-285,Gujarat
CDR202600054924,2025-07-14,21:40:39,+918870582917,+917013936970,VOICE,48,404467169970918,352227942807991,Maharashtra_BTS_007,404-45-314-687,Maharashtra
CDR202600054926,2025-01-14,13:43:47,+917085160071,+916791902612,MISSED,0,404690260167513,353872635311274,Delhi_BTS_003,404-45-662-170,Delhi
CDR202600054935,2025-12-25,00:03:27,+917875907303,+916414920958,SMS,0,404995104729440,352771393643934,Rajasthan_BTS_016,404-45-619-624,Rajasthan
CDR202600054946,2025-10-05,07:09:20,+918428693441,+917838092720,VOICE,152,404346110155635,355146295612850,Rajasthan_BTS_007,404-45-241-522,Rajasthan
CDR202600054948,2025-01-29,05:40:27,+917664282396,+918926189084,VOICE,157,404356638356534,352546195416802,UttarPradesh_BTS_013,404-45-552-565,Uttar Pradesh
CDR202600054973,2025-11-09,20:49:51,+918208214017,+917740841180,VOICE,50,404481320530099,358026808344879,Rajasthan_BTS_013,404-45-400-446,Rajasthan
CDR202600054977,2025-05-10,15:23:32,+917283986142,+919322868912,VOICE,34,404404456173393,358691735314663,Rajasthan_BTS_018,404-45-713-332,Rajasthan
CDR202600054981,2025-07-21,13:10:00,+917322820347,+916274990881,MISSED,0,404317045030329,356024062698899,Karnataka_BTS_001,404-45-767-554,Karnataka
CDR202600054984,2025-09-06,23:48:54,+918332335294,+918288054523,VOICE,83,404332931058899,359655735586110,Gujarat_BTS_008,404-45-448-285,Gujarat
CDR202600054989,2025-10-04,00:13:18,+916274990881,+916710789265,VOICE,402,404755684535020,352391474599118,Rajasthan_BTS_007,404-45-470-225,Rajasthan
CDR202600054995,2025-01-02,02:45:19,+917896773158,+918914752177,SMS,0,404078308997938,358412934771356,Rajasthan_BTS_010,404-45-494-391,Rajasthan
CDR202600055023,2025-01-26,11:33:43,+918405214198,+918981533864,VOICE,22,404060617664111,351017386040934,Rajasthan_BTS_019,404-45-951-827,Rajasthan
CDR202600055040,2025-06-08,15:15:29,+916703033328,+918675122332,VOICE,97,404534663469013,350884351870079,Delhi_BTS_002,404-45-878-546,Delhi
CDR202600055043,2025-10-02,03:07:31,+918978860352,+917555664956,SMS,0,404598035071597,358703493299422,Rajasthan_BTS_019,404-45-951-827,Rajasthan
CDR202600055061,2025-07-03,17:16:48,+919900586055,+919733817850,VOICE,23,404082752725351,353892359151229,UttarPradesh_BTS_012,404-45-233-653,Uttar Pradesh
CDR202600055074,2025-06-09,05:00:51,+917806464417,+918530106296,VOICE,60,404441017823209,358000012030360,Delhi_BTS_002,404-45-878-546,Delhi
CDR202600055092,2025-03-24,23:23:33,+917526784197,+918370040659,VOICE,316,404920533635422,356309276687677,Maharashtra_BTS_005,404-45-181-876,Maharashtra
CDR202600055104,2025-03-24,04:34:51,+917846640475,+918132420926,VOICE,135,404485319134243,353291279185524,Gujarat_BTS_002,404-45-328-143,Gujarat
CDR202600055152,2025-01-19,04:09:22,+917071934390,+919643392400,VOICE,150,404801625735511,350485579681618,UttarPradesh_BTS_015,404-45-954-379,Uttar Pradesh
CDR202600055153,2025-12-23,15:37:24,+917241770635,+917312502106,SMS,0,404056088571682,350635215421434,UttarPradesh_BTS_009,404-45-719-216,Uttar Pradesh
CDR202600055166,2025-07-09,18:33:12,+916213343596,+919300851136,VOICE,280,404281537805585,359075711559117,UttarPradesh_BTS_007,404-45-999-138,Uttar Pradesh
CDR202600055173,2025-05-28,19:16:21,+918485572124,+919447328450,VOICE,106,404289039592310,350896790333888,UttarPradesh_BTS_014,404-45-214-078,Uttar Pradesh
CDR202600055175,2025-12-01,00:33:20,+916861162202,+916775235017,VOICE,48,404969721934546,351218164653593,TamilNadu_BTS_003,404-45-170-610,Tamil Nadu
CDR202600055199,2025-01-13,07:03:52,+918072478648,+919955701755,VOICE,2,404376090400440,355029339287652,Mumbai_BTS_003,404-45-334-070,Mumbai
CDR202600055201,2025-09-11,05:28:41,+919931528014,+917946672758,VOICE,2,404348997868317,352586023433620,UttarPradesh_BTS_002,404-45-869-959,Uttar Pradesh
CDR202600055227,2025-03-01,13:12:41,+917705202761,+919300467117,VOICE,9,404776069852307,359631346998878,Mumbai_BTS_010,404-45-211-255,Mumbai
CDR202600055237,2025-02-08,09:15:47,+918237364606,+918337336887,VOICE,208,404743061703979,355505227402595,TamilNadu_BTS_004,404-45-513-123,Tamil Nadu
CDR202600055246,2025-07-09,02:21:10,+917123640419,+916425537205,SMS,0,404108331135991,352098794969779,UttarPradesh_BTS_002,404-45-174-010,Uttar Pradesh
CDR202600055252,2025-09-06,19:43:55,+918109290639,+919649824597,SMS,0,404996472617486,354664491431703,Rajasthan_BTS_015,404-45-612-781,Rajasthan
CDR202600055268,2025-07-11,19:51:09,+917139435997,+918101927440,VOICE,145,404775867779992,353641324305350,Rajasthan_BTS_010,404-45-494-391,Rajasthan
CDR202600055296,2025-12-05,07:48:23,+919163474807,+919860882785,MISSED,0,404584472952835,357352703018696,Gujarat_BTS_004,404-45-130-096,Gujarat
CDR202600055332,2025-10-01,05:22:42,+918038517609,+919912667690,VOICE,210,404361183201369,354036811311202,Delhi_BTS_004,404-45-847-707,Delhi
CDR202600055333,2025-05-29,03:04:04,+916085015997,+919970566765,VOICE,317,404700286147360,351008448341612,Rajasthan_BTS_014,404-45-564-004,Rajasthan
CDR202600055356,2025-08-08,08:12:03,+917486506546,+916075420676,SMS,0,404999380357852,354460158686767,Karnataka_BTS_004,404-45-160-169,Karnataka
CDR202600055369,2025-04-14,12:03:34,+917250328744,+916408333768,VOICE,161,404507586727508,357498890671606,Rajasthan_BTS_005,404-45-771-512,Rajasthan
CDR202600055410,2025-04-12,23:19:43,+918849923344,+918223902580,VOICE,90,404181417512380,356355706065671,Rajasthan_BTS_004,404-45-316-936,Rajasthan
CDR202600055414,2025-08-08,08:11:53,+916995819189,+916405134888,SMS,0,404635454737221,357259958046463,Rajasthan_BTS_017,404-45-897-945,Rajasthan
CDR202600055421,2025-07-01,23:49:18,+919936394254,917386792945,VOICE,195,404284566350369,351241528349085,Karnataka_BTS_001,404-45-767-554,Karnataka
CDR202600055430,2025-12-30,02:05:31,+918942896065,+919877444736,VOICE,77,404156358471538,355894969127860,UttarPradesh_BTS_013,404-45-552-565,Uttar Pradesh
CDR202600055505,2025-10-10,01:07:00,+918681413673,+917205901379,VOICE,344,404652588135097,356324801211716,Delhi_BTS_004,404-45-847-707,Delhi
CDR202600055509,2025-03-03,21:14:02,+916459441639,+916981300161,VOICE,75,404565046361968,353802504484345,Mumbai_BTS_003,404-45-334-070,Mumbai
CDR202600055517,2025-01-11,13:07:46,+917770290213,+917215930461,SMS,0,404860611593021,359316667300961,Karnataka_BTS_001,404-45-767-554,Karnataka
CDR202600055527,2025-06-24,19:19:25,+916580341501,+917606828823,VOICE,56,404439314004406,356879446684789,WestBengal_BTS_004,404-45-522-026,West Bengal
CDR202600055538,2025-09-04,14:19:08,+919085571991,+918442782692,VOICE,342,404790812731465,350804056121578,WestBengal_BTS_002,404-45-205-363,West Bengal
CDR202600055539,2025-07-08,19:39:04,+917399919840,+919204825365,VOICE,7,404175878029571,358561526511582,UttarPradesh_BTS_003,404-45-618-272,Uttar Pradesh
